Author,Work,Book,Chapter,Line,Latin,English,Link
Vitruvius,De Architectura,2,8,6,"Isodomum dicitur, cum omnia coria aequa crassitudinefuerint structa; pseudisodomum, cum inpares etinaequales ordines coriorum diriguntur. ea utraque suntideo firma, primum quod ipsa caementa sunt spissa etsolida proprietate neque de materia possunt exsugereliquorem, sed conservant eam in suo umore ad summamvetustatem; ipsaque eorum cubilia primum plana etlibrata posita non patiuntur ruere materiam, sed perpetuaparietum crassitudine religata continent ad summamvetustatem.","The first is so called, because in it all the courses are of an equal height; the latter received its name from the unequal heights of the courses. Both these methods make sound work: first, because the stones are hard and solid, and therefore unable to absorb the moisture of the mortar, which is thus preserved to the longest period; secondly, because the beds being smooth and level, the mortar does not escape; and the wall moreover, bonded throughout its whole thickness, becomes eternal.",
Vitruvius,De Architectura,2,8,7,"Altera est quam ????????? appellant, qua etiam nostrirustici utuntur. quorum frontes poliuntur, reliqua ita, utisunt nata, cum materia conlocata alternis alligantcoagmentis. sed nostri celeritati studentes, erectaconlocantes frontibus serviunt et in medio farciunt fractisseparatim cum materia caementis. ita tres suscitantur inea structura crustae, duae frontium et una media farturae. Graeci vero non ita, sed plana conlocantes et longitudineseorum alternis in crassitudinem instruentes, non mediafarciunt, sed e suis frontatis perpetuam et unamcrassitudinem parietum consolidant. praetereainterponunt singulos crassitudine perpetua utraque partefrontatos, quos ???????? appellant, qui maxime religandoconfirmant parietum soliditatem.",#VALUE!,
Vitruvius,De Architectura,2,8,8,"Itaque si qui voluerit ex his commentariis animadvertereet eligere genus structurae, perpetuitatis poterit rationemhabere. non enim quae sunt e molli caemento subtili facievenustatis, non eae possunt esse in vetustate nonruinosae. itaque cum arbitri communium parietumsumuntur, non aestimant eos quanti facti fuerint, sed cumex tabulis inveniunt eorum locationes, pretiapraeteritorum annorum singulorum deducuntoctogesimas et ita—ex reliqua summa pro rata parte reddipro his parietibus— sententiam pronuntiant eos nonposse plus quam annos LXXX durare.","He, therefore, who is desirous of producing a lasting structure, is enabled, by what I have laid down, to choose the sort of wall that will suit his purpose. Those walls which are built of soft and smooth-looking stone, will not last long. Hence, when valuations are made of external walls, we must not put them at their original cost; but having found, from the register, the number of lettings they have gone through, we must deduct for every year of their age an eightieth part of such cost, and set down the remainder of the balance as their value, inasmuch as they are not calculated to last more than eighty years.",
Vitruvius,De Architectura,2,8,9,"De latericiis vero, dummodo ad perpendiculum sintstantes, nihil deducitur, sed quanti fuerint olim facti, tantiesse semper aestimantur. itaque nonnullis civitatibus etpublica opera et privatas domos etiam regias e laterestructas licet videre: et primum Athenis murum, quispectat ad Hymettum montem et Pentelensem; itemPatris in aede Iovis et Herculis latericias cellas, cum circalapidea in aede epistylia sint et columnae; in Italia Arretiovetustum egregie factum murum. Trallibus domus regibusAttalicis facta, quae ad habitandum semper datur ei, quicivitatis gerit sacerdotium. item Lacedaemone equibusdam parietibus etiam picturae excisae intersectislateribus inclusae sunt in ligneis formis et in comitium adornatum aedilitatis Varronis et Murenae fuerunt adlatae.","This is not the practice in the case of brick walls, which, whilst they stand upright, are always valued at their first cost. Hence, in some states, not only public and private buildings, but even royal structures, are built of brick. We may instance that part of the wall at Athens towards Mounts Hymettus and Pentelicus, the temples of Jupiter and Hercules, in which the cells are of brick, whilst the columns and their entablatures are of stone, in Italy the antientº and exquisitely wrought wall of Arezzo, and at Tralles a palace for the Attalic kings, which is the official residence of the priest. Some pictures painted on brick walls at Sparta, after being cut out, were packed up in wooden cases and transported to the Comitium to grace the Ædileship of Varro and Murena.",
Vitruvius,De Architectura,2,8,10,"Croesi domus, quam Sardiani civibus ad requiescendumaetatis otio seniorum collegio gerusiam dedicaverunt; item Halicarnasso potentissimi regis Mausoli domus, cumProconnensio marmore omnia haberet ornata, parieteshabet latere structos, qui ad hoc tempus egregiampraestant firmitatem ita tectoriis operibus expoliti, utivitri perluciditatem videantur habere. neque is rex abinopia id fecit; infinitis enim vectigalibus erat fartus, quodimperabat Cariae toti.","In the house of Croesus, which the Sardians call Gerusia, established for the repose and comfort of the citizens in their old age, as also in the house of Mausolus, a very powerful king of Halicarnassus, though all the ornaments are of Proconnesian marble, the walls are of brick, are remarkably sound at the present day, and the plastering with which they are covered is so polished that they sparkle like glass. The prince who caused them to be thus built was not, however, restrained by economy; for, as king of Caria, he must have been exceedingly rich.",
Vitruvius,De Architectura,2,8,13,"Relinquitur nunc, quoniam ad explicationem moeniumeorum sum invectus, ut tota uti sunt definiam. quemadmodum enim in dextra parte fanum est Veneris etfons supra scriptus, ita in sinistro cornu regia domus, quam rex Mausolus ad suam rationem conlocavit. conspicitur enim ex ea ad dextram partem forum etportus moeniumque tota finitio, sub sinistram secretussub moenibus latens portus, ita ut nemo possit, quid in eogeratur, aspicere nec scire, at rex ipse de sua domoremigibus et militibus sine ullo sciente, quae opus essent, imperaret.","I must now, however, proceed to finish my description of the city. On the right summit we have described the temple of Venus and the above named fountain to have been placed: on the left stood the royal palace, which was planned by Mausolus himself. This commanded, on the right, a view of the forum and harbour, and of the whole circuit of the walls: on the left, it overlooked a secret harbour, hidden by the mountains, into which no one could pry, so as to be aware of what was transacting therein. In short, from his palace, the king, without any person being aware of it, could give the necessary orders to his soldiers and sailors.",
Vitruvius,De Architectura,2,8,14,"Itaque post mortem Mausoli Artemisia uxore eiusregnante Rhodii indignantes mulierem imperarecivitatibus Cariae totius, armata classe profecti sunt, uti idregnum occuparent. tum Artemisiae cum esset idrenuntiatum, in eo portu abstrusam classem celatisremigibus et epibatis comparatis, reliquos autem cives inmuro esse iussit. cum autem Rhodii ornata classe inportum maiorem exposuissent, plausum iussit ab murohis dare pollicerique se oppidum tradituros. qui cumpenetravissent intra murum relictis navibus inanibus, Artemisia repente fossa facta in pelagum eduxit classemex portu minore et ita invecta est in maiorem. expositisautem militibus classem Rhodiorum inanem abduxit inaltum. ita Rhodii non habentes, quo se reciperent, inmedio conclusi in ipso foro sunt trucidati.","After the death of Mausolus, the Rhodians, indignant at his wife, who succeeded to the government, governing the whole of Caria, fitted out a fleet, for the purpose of seizing the kingdom. When the news reached Artemisia, she commanded her fleet to lie still in the secret harbour; and having concealed the sailors and mustered the marines, ordered the rest of the citizens to the walls. When the well appointed squadron of the Rhodians should enter the large harbour, she gave orders that those stationed on the walls should greet them, and promise to deliver up the town. The Rhodians, leaving their ships, penetrated into the town; at which period Artemisia, by the sudden opening of a canal, brought her fleet round, through the open sea, into the large harbour; whence the Rhodian fleet, abandoned by its sailors and marines, was easily carried out to sea. The Rhodians, having now no place of shelter, were surrounded in the forum and slain.",
Vitruvius,De Architectura,2,8,16,"Cum ergo tam magna potentia reges non contempserintlatericiorum parietum structuras, quibus ex vectigalibuset praeda saepius licitum fuerat non modo caementicioaut quadrato saxo sed etiam marmoreo habere, non putooportere inprobare quae sunt e latericia structura factaaedificia, dummodo recte sint tecta. sed id genus quid itapopulo Romano in urbe fieri non oporteat, exponam,quaeque sunt eius rei causae et rationes, nonpraetermittam.","If therefore, kings of such great power did not despise brick buildings, those who, from their great revenue and spoils in war, can afford the expence not only of squared and rough stone, but even of marble buildings, must not despise brick structures when well executed. I shall now explain why this species of walls is not permitted in the city of Rome, and also why such walls ought not to be permitted.",
Vitruvius,De Architectura,2,8,17,"Leges publicae non patiuntur maiores crassitudines quamsesquipedales constitui loco communi; ceteri autemparietes, ne spatia angustiora fierent, eadem crassitudineconlocantur. latericii vero, nisi diplinthii aut triplinthiifuerint, sesquipedali crassitudine non possunt plus quamunam sustinere contignationem. in ea autem maiestateurbis et civium infinita frequentia innumerabileshabitationes opus est explicare. ergo cum recipere nonpossint areae planatae tantam multitudinem adhabitandum in urbe, ad auxilium altitudinis aedificiorumres ipsa coegit devenire. itaque pilis lapideis, structuristestaceis, parietibus caementiciis altitudines extructaecontignationibus crebris coaxatae cenaculorum adsummas utilitates perficiunt despectationes. ergomoenibus e contignationibus areis alto spatiomultiplicatis populus Romanus egregias habet sineinpeditione habitationes.","The public laws forbid a greater thickness than •one foot and a half to be given to walls that abut on a public way, and the other walls, to prevent loss of room, are not built thicker. Now brick walls, unless of the thickness of two or three bricks, at all events of at least one foot and a half, are not fit to carry more than one floor, so that from the great population of the city innumerable houses would be required. Since, therefore, the area it occupies would not in such case contain the number to be accommodated, it became absolutely necessary to gain in height that which could not be obtained on the plan. Thus by means of stone piers or walls of burnt bricks or unsquared stones, which were tied together by the timbers of the several floors, they obtained in the upper story excellent dining rooms. The Roman people by thus multiplying the number of stories in their houses are commodiously lodged.",
Vitruvius,De Architectura,2,8,18,"Quoniam ergo explicata ratio est, quid ita in urbe propternecessitatem angustiarum non patiuntur esse latericiosparietes, cum extra urbem opus erit his uti. ut sint sinevitiis ad vetustatem, sic erit faciendum. summis parietibusstructura testacea sub tegula subiciatur altitudine circitersesquipedali habeatque proiecturas coronarum. ita vitaripoterunt quae solent in his fieri vitia; cum enim in tectotegulae fuerint fractae aut a ventis deiectae, qua possint eximbribus aquae perpluere, non patietur lorica testacealaedi laterem, sed proiectura coronarum reiciet extraperpendiculum stillas et ea ratione servaverit integrasparietum latericiorum structuras.","Having explained why, on account of the narrowness of the streets in Rome, walls of brick are not allowed in the city, I shall now give instructions for their use out of the city when required, to the end that they may be durable. On the top of a wall immediately under the roof, there should be a course of burnt bricks, about •one foot and a half in height, and projecting over the walls like the corona of a cornice; thus the injury to be guarded against in such a wall, will be prevented; for if any tiles should be accidentally broken or dislodged by the wind, so as to afford a passage for the rain, the burnt brick, a protection to it, will secure the wall itself from damage, and the projection will cause the dropping of the water to fall beyond the face of the wall and thus preserve it.",
Vitruvius,De Architectura,2,8,19,"De ipsa autem testa, si sit optima seu vitiosa adstructuram, statim nemo potest iudicare, quod intempestatibus et aestate in tecto cum est conlocata, tunc, si est firma, probatur; namque quae non fuerit ex cretabona aut parum erit cocta, ibi se ostendet esse vitiosamgelicidiis et pruina tacta. ergo quae non in tectis poteritpati laborem, ea non potest in structura oneri ferendo essefirma. quare maxime ex veteribus tegulis tecta et ex veteretesta structi parietes firmitatem poterunt habere.","To judge of such burnt bricks as are fit for the purpose is not at first an easy matter; the only way of ascertaining their goodness is to try them through a summer and winter, and, if they bear out through these undamaged, they may be used. Those which are not made of good clay are soon injured by the frost and rain; hence if unfit to be used in roofs they will be more unfit in walls. Walls built of old tiles are consequently very lasting.",
Vitruvius,De Architectura,2,8,20,"Craticii vero velim quidem ne inventi essent; quantum enim celeritate et loci laxamento prosunt, tanto maiori et communi sunt calamitati, quod ad incendia uti faces sunt parati. itaque satius esse videtur inpensa testaceorum in sumptu, quam compendio craticiorum esse in periculo. etiamque in tectoriis operibus rimas hi faciunt arrectariorum et transversariorum dispositione. cum enim linuntur, recipientes umorem turgescunt, deinde siccescendo contrahuntur et ita extenuati disrumpunt tectoriorum soliditatem. sed quoniam nonnullos celeritas aut inopia aut in pendenti loco dissaeptio cogit, sic erit faciundum. solum substruatur aliae, ut sit intactum ab rudere et pavimento; obruta enim in his cum sunt, vetustate marcida fiunt; deinde subsidentia proclinantur et disrumpunt speciem tectoriorum.
De parietibus et apparitione generatim materiae eorum, quibus sint virtutibus et vitiis, quemadmodum potui, exposui; de contignationibus autem et copiis earum, quibus comparentur, ut ad vetustatem non sint infirmae, uti natura rerum monstrat, explicabo.","As to wattled walls, would they had never been invented, for though convenient and expeditiously made, they are conducive to great calamity from their acting almost like torches in case of fire. It is much better, therefore, in the first instance, to be at the expense of burnt bricks, than from parsimony to be in perpetual risk. Walls moreover, of this sort, that are covered with plaster are always full of cracks, arising from the crossing of the laths; for when the plastering is laid on wet, it swells the wood, which contracts as the work dries, breaking the plastering. But if expedition, or want of funds, drives us to the use of this sort of work, or as an expedient to bring work to a square form, let it be executed as follows. The surface of the foundation whereon it is to stand must be somewhat raised from the ground or pavement. Should it ever be placed below them it will rot, settle, and bend forward, whereby the face of the plastering will be injured. I have already treated on walls, and generally on the mode of preparing and selecting the materials for them. I shall now proceed to the use of timber in framing, and to a description of its several sorts, as also of the mode of fitting timbers together, so that they may be as durable as their nature will permit.",
Vitruvius,De Architectura,2,9,15,"Ea autem materies quemadmodum sit inventa, est causacognoscere. divus Caesar cum exercitum habuisset circaAlpes imperavissetque municipiis praestare commeatus,ibique esset castellum munitum, quod vocareturLarignum, tunc, qui in eo fuerunt, naturali munitioneconfisi noluerunt imperio parere. itaque imperator copiasiussit admoveri. erat autem ante eius castelli portamturris ex hac materia alternis trabibus transversis uti pyrainter se composita alte, uti possent de summo sudibus etlapidibus accedentes repellere. tunc vero cumanimadversum est alia eos tela praeter sudes non habereneque posse longius a muro propter pondus iaculari, imperatum est fasciculos ex virgis alligatos et facesardentes ad eam munitionem accedentes mittere.","This property of the wood was discovered under the following circumstances. Julius Cæsar, being with his army near the Alps, ordered the towns to supply him with provisions. Among them was a fortress called Larignum, whose inhabitants, trusting to their fortifications, refused to obey the mandate. Cæsar ordered his forces to the spot immediately. In front of the gate of this fortress stood a tower built of this species of timber, of considerable height, and constructed after the manner of a funeral pile, with beams alternately crossing each other at their extremities, so that the besieged might, from its top, annoy the besiegers with darts and stones. It appearing that the persons on the tower had no other arms than darts, which, from their weight, could not be hurled any great distance from the walls, orders were given to convey bundles of fire-wood and torches to the tower, which were quickly executed by the soldiers.",
Vitruvius,De Architectura,3,0,4,"Itaque, imperator, in primo volumine tibi de arte et quashabeat ea virtutes quibusque disciplinis oporteat esseauctum architectum, exposui et subieci causas, quid itaearum oporteat eum esse peritum, rationesque summaearchitecturae partitione distribui finitionibusqueterminavi. deinde, quod erat primum et necessarium, demoenibus, quemadmodum eligantur loci salubres, ratiocinationibus explicui, ventique qui sint et e quibusregionibus singuli spirant, deformationibus grammicisostendi, platearumque et vicorum uti emendate fiantdistributiones in moenibus, docui et ita finitionem primovolumine constitui. item in secundo de materia, quashabeat in operibus utilitates et quibus virtutibus e naturarerum est comparata, peregi. nunc in tertio de deoruminmortalium aedibus sacris dicam et, uti oportet, perscriptas exponam.","In the first book, O Emperor, I laid before you an explanation of the art, its requisites, and the learning an architect should possess, and I added the reasons why he should possess them. I also divided it into different branches and defined them: then, because chiefest and most necessary, I have explained the proper method of setting out the walls of a city, and obtaining a healthy site for it, and have exhibited in diagrams, the winds, and quarters whence they blow. I have shewn the best methods of laying out the streets and lanes, and thus completed the first book. In the second book I have analysed the nature and qualities of the materials used in building, and adverted to the purposes to which they are best adapted. In this third book I shall speak of the sacred temples of the immortal gods, and explain them particularly.",
Vitruvius,De Architectura,3,2,2,"In antis erit aedes, cum habebit in fronte antas parietum, qui cellam circumcludunt, et inter antas in mediocolumnas duas supraque fastigium symmetria eaconlocatum, quae in hoc libro fuerit perscripta. huiusautem exemplar erit ad Tres Fortunas extribus quod estproxime portam Collinam.","A temple is called IN ANTIS, when it has antæ or pilasters in front of the walls which enclose the cell, with two columns between the antæ, and crowned with a pediment, proportioned as we shall hereafter direct. There is an example of this species of temple, in that of the three dedicated to Fortune,b near the Porta Collina.º",
Vitruvius,De Architectura,3,2,5,"Peripteros autem erit, quae habebit in fronte et posticosenas columnas, in lateribus cum angularibus undenas. ita autem sint hae columnae conlocatae, ut intercolumniilatitudinis intervallum sit a parietibus circum ad extremosordines columnarum, habeatque ambulationem circacellam aedis, quemadmodum est sine postico in porticuMetelli Iovis Statoris Hermodori et Mariana Honoris etVirtutis a Mucio facta.",#VALUE!,
Vitruvius,De Architectura,3,2,6,"Pseudodipteros autem sic conlocatur, ut in fronte etpostico sint columnae octonae, in lateribus cumangularibus quinae denae. sint autem parietes cellaecontra quaternas columnas medianas in fronte et postico. ita duorum intercolumniorum et imae crassitudiniscolumnae spatium erit ab parietibus circa ad extremosordines columnarum. huius exemplar Romae non est, sedMagnesiae Dianae Hermogenis Alabandei et Apollinis aMenesthe facta.",#VALUE!,
Vitruvius,De Architectura,3,2,8,"Hypaethros vero decastylos est in pronao et postico. reliqua omnia eadem habet quae dipteros, sed interioreparte columnas in altitudine duplices, remotas aparietibus ad circumitionem ut porticus peristyliorum. medium autem sub divo est sine tecto. aditus valvarum exutraque parte in pronao et postico. huius item exemplarRomae non est, sed Athenis octastylos ex templo Olympio.","The HYPÆTHROS is decastylos, in the pronaos and posticum. In other respects it is similar to the dipteros, except that in the inside it has two stories of columns all round, at some distance from the walls, after the manner of the peristylia of porticos. The middle of the interior part of the temple is open to the sky, and it is entered by two doors, one in front and the other in the rear. Of this sort there is no example at Rome, there is, however, an octastyle specimen of it at Athens, the temple of Jupiter Olympius.",
Vitruvius,De Architectura,3,4,1,"Fundationes eorum operum fodiantur, si queat inveniri,ad solidum et in solido, quantum ex amplitudine operispro ratione videbitur, extruaturque structura totum solumquam solidissima. supraque terram parietes extruantursub columnas dimidio crassiores quam columnae suntfuturae, uti firmiora sint inferiora superioribus; quaestereobates appellantur, nam excipiunt onera. spirarumque proiecturae non procedant extra solidum; item supra parietis ad eundem modum crassitudoservanda est. intervalla autem concamaranda autsolidanda festucationibus, uti distineantur.","If solid ground can be come to, the foundations should go down to it and into it, according to the magnitude of the work, and the substruction should be built up as solid as possible. Above the ground the wall should be one-half thicker than the columns it is to receive, so that lower parts which carry the greatest weight, may be stronger than the upper part, which is called the stereobata: nor must the mouldings of the bases of the columns project beyond the solid. Thus, also, should be regulated the thickness of all walls above ground. The intervals between the foundations brought up under the columns, should be either rammed down hard, or arched, so as to prevent the foundation piers from swerving.",
Vitruvius,De Architectura,4,2,1,"Quoniam autem de generibus columnarum origines etinventiones supra sunt scriptae, non alienum mihi videturisdem rationibus de ornamentis eorum, quemadmodumsunt prognata et quibus principiis et originibus inventa, dicere. in aedificiis omnibus insuper conlocaturmateriatio variis vocabulis nominata. ea autem uti innominationibus, ita in re varias habet utilitates. trabesenim supra columnas et parastaticas et antas ponuntur; incontignationibus tigna et axes; sub tectis, si maiora spatiasunt, et transtra et capreoli, si commoda, columen, etcantherii prominentes ad extremam suggrundationem; supra cantherios templa; deinde insuper sub tegulasasseres ita prominentes, uti parietes proiecturis eorumtegantur.","The origin and invention of the different species of columns having been discussed, it is now necessary to say something on the subject of their ornaments, how they originated, and upon what principles and for what purposes they were invented. In all buildings the timber framed work, which has various names, crowns them. The timbers vary as much in their uses as in their names. Those are called bressummers (trabes) which are placed over columns, pilasters (parastatæ), and antæ. In the framing of floors, beams (tigna) and boards (axes) are used. If the span of a roof be large, a ridge piece (columen) is laid on top of the king post (columna, whence is derived the word column), and a tye beam (transtrum) and struts (capreoli) will be necessary. If the roof be of a moderate span, the ridge piece (columen), and rafters (cantherii), of sufficient projection at their feet to throw the water off the walls, will answer the purpose. On the rafters are laid purlines (templa), and again on these, to receive the tiles, are placed common rafters (asseres), which must be of sufficient length to cover the walls and protect them.",
Vitruvius,De Architectura,4,2,2,"Ita unaquaeque res et locum et genus et ordinemproprium tuetur. e quibus rebus et a materiatura fabrili inlapideis et marmoreis aedium sacrarum aedificationibusartifices dispositiones eorum scalpturis sunt imitati et easinventiones persequendas putaverunt. ideo, quod antiquifabri quodam in loco aedificantes, cum ita ab interioribusparietibus ad extremas partes tigna prominentiahabuissent conlocata, inter tigna struxerunt supraquecoronas et fastigia venustiore specie fabrilibus operibusornaverunt, tum proiecturas tignorum, quantumeminebant, ad lineam et perpendiculum parietumpraesecuerunt, quae species cum invenusta îs visa esset,tabellas ita formatas, uti nunc fiunt triglyphi, contratignorum praecisiones in fronte fixerunt et eas ceracaerulea depinxerunt, ut praecisiones tignorum tectae nonoffenderent visum: ita divisiones triglyphorum etmetoparum tignorum dispositione et intertigniûm haberein doricis operibus coeperunt.","Thus each piece has its proper place, origin, and purpose. Hence, following the arrangement of timber framing, workmen have imitated, both in stone and marble, the disposition of timbers in sacred edifices, thinking such a distribution ought to be attended to; because some antientº artificers, having laid the beams so that they ran over from the inner face of the walls, and projected beyond their external face, filled up the spaces between the beams, and ornamented the cornices and upper parts with wood-work elegantly wrought. They then cut off the ends of the beams that projected over the external face of the wall, flush with its face; the appearance whereof being unpleasing, they fixed, on the end of each beam so cut, indented tablets, similar to the triglyphs now in use, and painted them with a waxen composition of a blue colour, so that the ends of the beams in question might not be unpleasant to the eye. Thus the ends of the timbers covered with tablets, indented as just mentioned, gave rise to the triglyph and metopa in the Doric order.",
Vitruvius,De Architectura,4,4,1,"Distribuitur autem longitudo aedis, uti latitudo sitlongitudinis dimidiae partis, ipsaque cella parte quartalongior sit, quam est latitudo, cum pariete, qui pariesvalvarum habuerit conlocationem. reliquae tres partespronai ad antas parietum procurrant, quae antaecolumnarum crassitudinem habere debent. et si aedes eritlatitudine maior quam pedes XX, duae columnae interduas antas interponantur, quae disiungant pteromatos etpronai spatium. item intercolumnia tria, quae erunt interantas et columnas, pluteis marmoreis sive ex intestinoopere factis intercludantur, ita uti fores habeant, per quasitinera pronao fiant.","The length of a temple must be twice its width. The cell itself is to be in length one fourth part more than the breadth, including the wall in which the doors are placed. The remaining three parts run forward to the antæ of the walls of the pronaos, which antæ are to be of the same thickness as the columns. If the temple be broader than •twenty feet, two columns are interposed between the two antæ, to separate the pteroma from the pronaos. The three intercolumniations between the antæ and the columns may be enclosed with fence work, either of marble or of wood, so, however, that they have doors in them for access to the pronaos.",
Vitruvius,De Architectura,4,4,4,"Ipsius autem cellae parietum crassitudinem pro rata partemagnitudinis fieri oportet, dum antae eorumcrassitudinibus columnarum sint aequales. et si ex structisfuturi sunt, quam minutissimis caementis struantur, sinautem quadrato saxo aut marmore, maxime modicisparibusque videtur esse faciundum, quod mediacoagmenta medii lapides continentes firmiorem facientomnis operis perfectionem. item circum coagmenta etcubilia eminentes expressiones graphicoteran efficient inaspectu delectationem.","The thickness of the walls of the cell must depend on the magnitude of the work, taking care, however, that the antæ are the same thickness as the columns. If built in the ordinary way, they are to be of small stones, very carefully laid, but if of square stone or marble, the pieces should be chiefly small and of equal size, because then, the upper stones coming over the middle of the joint below them, bind the work together and give it strength; fillets of lime used in pointing the joints and beds give the work an agreeable appearance.",
Vitruvius,De Architectura,4,7,2,"Ex his ternae partes dextra ac sinistra cellis minoribus, sive ibi alae futurae sunt, dentur; reliquae quattuormediae aedi attribuantur. spatium, quod erit ante cellas inpronao, ita columnis designetur, ut angulares contraantas, parietum extremorum e regione, conlocentur; duaemediae e regione parietum, qui inter antas et mediamaedem fuerint, ita distribuantur; et inter antas etcolumnas priores per medium isdem regionibus alteraedisponantur. eaeque sint ima crassitudine altitudinisparte VII; altitudo tertia parte latitudinis templi; summaque columna quarta parte crassitudinis imaecontrahatur.","The above width is to be divided into ten parts, of which, three to the right and three to the left are for the smaller cells, or for the alæ, if such are required: the remaining four are to be given to the central part. The space before the cells in the pronaos, is to have its columns so arranged, that those at the angles are to correspond with the antæ of the external walls: the two central ones, opposite the walls, between the antæ and the middle of the temple, are to be so disposed, that between the antæ and the above columns, and in that direction, others may be placed. Their thickness below is to be one seventh of their height: their height one third of the width of the temple, and their thickness at top is to be one fourth less than their thickness at bottom.",
Vitruvius,De Architectura,4,7,4,"Supra columnas trabes compactiles inponantur utaltitudinis modulis îs, qui a magnitudine operispostulabuntur. eaeque trabes compactiles eam habeantcrassitudinem, quanta summae columnae erithypotrachelium, et ita sint compactae subscudibus etsecuriclis, ut compactura duorum digitorum habeantlaxationem. cum enim inter se tangunt et nonspiramentum et perflatum venti recipiunt, concalefaciuntur et celeriter putrescunt.","Over the columns coupled beams are laid of such height as the magnitude of the work may require. Their width must be equal to that of the hypotrachelium at the top of the column, and they are to be so coupled together with dovetailed dowels as to leave a space of two inches between them. For if they are laid touching each other, and the air does not play round them, they heat and soon rot. Above the beams and walls the mutuli project one fourth the height of the column. In front of these members are fixed, and over them the tympanum of the pediment, either of masonry or timber. Above the pediment the ridge-piece (columen), rafters (cantherii), and purlines (templa), are distributed so that the water may drip therefrom on three sides.",
Vitruvius,De Architectura,4,8,2,"Sin autem peripteros ea aedes constituetur, duo gradus etstylobata ab imo constituantur. deinde cellae pariesconlocetur cum recessu eius a stylobata circa partemlatitudinis quintam, medioque valvarum locus ad aditusrelinquatur; eaque cella tantam habeat diametrum praeterparietes et circumitionem, quantam altitudinem columna.supra stylobatam columnae circum cellam isdemsymmetriis, quae supra scriptae sunt, disponantur.","But if the building be peripteral, two steps, and then the pedestals are built thereunder; the wall of the cell is raised at a distance from the pedestals of about one fifth of the whole diameter, and in the middle is left an opening for the door. The clear diameter of the cell within the walls, is to be equal to the height of the columns above the pedestals. The columns round the cell are proportioned as above directed.",
Vitruvius,De Architectura,4,8,6,"Alii vero removentes parietes aedis et adplicantes adintercolumnia, pteromatos spatiis sublati efficiuntamplum laxamentum cellae; reliqua autemproportionibus et symmetriis isdem conservantes aliudgenus figurae nominisque videntur pseudoperipterumprocreavisse. haec autem genera propter usumsacrificiorum convertuntur. non enim omnibus diis isdemrationibus aedes sunt faciundae, quod alius alia varietatesacrorum religionum habet effectus.",#VALUE!,
Vitruvius,De Architectura,5,1,6,"Non minus summam dignitatem et venustatem possunthabere comparationes basilicarum, quo genere ColoniaeIuliae Fanestri conlocavi curavique faciendam, cuiusproportiones et symmetriae sic sunt constitutae. medianatestudo inter columnas est longa pedes CXX, lata pedesLX. porticus eius circa testudinem inter parietes etcolumnas lata pedes XX. columnae altitudinibus perpetuiscum capitulis pedes L, crassitudinibus quinûm, habentespost se parastaticas altas pedes XX, latas pedes II S, crassas I S, quae sustinent trabes, in quibus invehunturporticuum contignationes. supraque eas aliae parastaticaepedum XVIII, latae binûm, crassae pedem, quae excipiuntitem trabes sustinentes cantherium et porticûm, quaesunt summissa infra testudinem, tecta.","Basilicæ, similar to that which I designed and carried into execution in the Julian colony of Fano, will not be deficient either in dignity or in beauty. The proportions and symmetry of this are as follow. The middle vault, between the columns, is•one hundred and twenty feet long, and sixty feet wide. The portico round it, between the walls and columns, is•twenty feet wide. The height of the columns, including the capitals, is•fifty feet, their thickness•five feet, and they have pilasters behind them•twenty feet high, two feet and a half wide, and one and a half thick, supporting beams which carry the floor of the portico. Above these, other pilasters are placed,•eighteen feet high, two feet wide, and one foot thick, which also receive timbers for carrying the rafters of the portico, whose roof is lower than the vault.",
Vitruvius,De Architectura,5,1,7,"Reliqua spatia inter parastaticarum et columnarum trabesper intercolumnia luminibus sunt relicta. columnae suntin latitudine testudinis cum angularibus dextra ac sinistraquaternae, in longitudine, quae est foro proxima, cumisdem angularibus octo, ex altera parte cum angularibusVI, ideo quod mediae duae in ea parte non sunt positae, ne inpediant aspectus pronai aedis Augusti, quae est inmedio latere parietis basilicae conlocata spectans mediumforum et aedem Iovis.","The spaces remaining between the beams, over the pilasters and the columns, are left open for light in the intercolumniations. The columns in the direction of the breadth of the vault are four in number, including those on the angles right and left; lengthwise, in which direction it joins the forum, the number is eight, including those at the angles; on the opposite side, including all the angular columns, there are six columns, because the two central ones on that side are omitted, so that the view of the pronaos of the temple of Augustus may not be obstructed: this is placed in the middle of the side wall of the basilica, facing the centre of the forum and the temple of Jupiter.",
