Author,Work,Book,Chapter,Line,Greek,English
Pausanias,Description of Greece,2,35,3,"τὸ δὲ ἱερὸν τῆς Τύχης νεώτατον μὲν λέγουσινἙρμιονεῖς τῶν παρά σφισιν εἶναι, λίθου δὲ Παρίουκολοσσὸς ἕστηκεν. κρήνας δὲ τὴν μὲν σφόδρα ἔχουσινἀρχαίαν, ἐς δὲ αὐτὴν οὐ φανερῶς τὸ ὕδωρ κάτεισιν, ἐπιλείποι δὲ οὐκ ἄν ποτε, οὐδ᾽ εἰ πάντες καταβάντεςὑδρεύοιντο ἐξ αὐτῆς: τὴν δὲ ἐφ᾽ ἡμῶν πεποιήκασιν, ὄνομα δέ ἐστιν τῷ χωρίῳ Λειμών, ὅθεν ῥεῖ τὸ ὕδωρ ἐςαὐτήν.","The sanctuary of Fortune is said by the Hermionians to be the newest in their city; a colossus of Parian marble stands there. Of their wells, one is very old; nobody can see the water flowing into it, but it would never run dry, even if everybody descended and drew water from it. Another well they made in our own day, and the name of the place from which the water flows into it is Leimon (Meadow)."
Pausanias,Description of Greece,2,36,3,"ἀπὸ Μάσητος δὲ ὁδὸς ἐν δεξιᾷ ἐστιν ἐπὶ ἄκρανκαλουμένην Στρουθοῦντα. στάδιοι δὲ ἀπὸ τῆς ἄκραςταύτης κατὰ τῶν ὀρῶν τὰς κορυφὰς πεντήκοντά εἰσικαὶ διακόσιοι ἐς Φιλανόριόν τε καλούμενον καὶ ἐπὶΒολεούς: οἱ δὲ Βολεοὶ οὗτοι λίθων εἰσὶ σωροὶ λογάδων. χωρίον δὲ ἕτερον, ὃ Διδύμους ὀνομάζουσι, στάδιαεἴκοσιν αὐτόθεν ἀφέστηκεν: ἐνταῦθα ἔστι μὲν ἱερὸνἈπόλλωνος, ἔστι δὲ Ποσειδῶνος, ἐπὶ δὲ αὐτοῖςΔήμητρος, ἀγάλματα δὲ ὀρθὰ λίθου λευκοῦ.","From Mases there is a road on the right to a headland called Struthus (Sparrow Peak). From this headland by way of the summits of the mountains the distance to the place called Philanorium and to the Boleoi is two hundred and fifty stades. These Boleoi are heaps of unhewn stones. Another place, called Twins, is twenty stades distant from here. There is here a sanctuary of Apollo, a sanctuary of Poseidon, and in addition one of Demeter. The images are of white marble, and are upright."
Pausanias,Description of Greece,3,11,3,"ἐπιφανέστατον δὲ τῆς ἀγορᾶς ἐστιν ἣν στοὰν Περσικὴν ὀνομάζουσιν ἀπὸ λαφύρων ποιηθεῖσαν τῶν Μηδικῶν: ἀνὰ χρόνον δὲ αὐτὴν ἐς μέγεθος τὸ νῦν καὶ ἐς κόσμον τὸν παρόντα μεταβεβλήκασιν. εἰσὶ δὲ ἐπὶ τῶν κιόνων Πέρσαι λίθου λευκοῦ καὶ ἄλλοι καὶ Μαρδόνιος ὁ Γωβρύου.
πεποίηται δὲ καὶ Ἀρτεμισία, θυγάτηρ μὲν Λυγδάμιδος, ἐβασίλευσε δὲ Ἁλικαρνασσοῦ: ταύτην φασὶν ἑκουσίως ἐπὶ τὴν Ἑλλάδα συστρατεῦσαι Ξέρξῃ καὶ ἔργα ἐν τῇ ναυμαχίᾳ περὶ Σαλαμῖνα ἀποδείξασθαι.","The most striking feature in the marketplace is the portico which they call Persian because it was made from spoils taken in the Persian wars. In course of time they have altered it until it is as large and as splendid as it is now. On the pillars are white-marble figures of Persians, including Mardonius, son of Gobryas. There is also a figure of Artemisia, daughter of Lygdamis and queen of Halicarnassus. It is said that this lady voluntarily joined the expedition of Xerxes against Greece and distinguished herself at the naval engagement off Salamis."
Pausanias,Description of Greece,3,14,1,"ἐκ δὲ τῆς ἀγορᾶς πρὸς ἥλιον ἰόντι δυόμενον τάφοςκενὸς Βρασίδᾳ τῷ Τέλλιδος πεποίηται: ἀπέχει δὲ οὐπολὺ τοῦ τάφου τὸ θέατρον, λίθου λευκοῦ, θέας ἄξιον. τοῦ θεάτρου δὲ ἀπαντικρὺ Παυσανίου τοῦ Πλαταιᾶσινἡγησαμένου μνῆμά ἐστι, τὸ δὲ ἕτερον Λεωνίδου— καὶλόγους κατὰ ἔτος ἕκαστον ἐπ᾽ αὐτοῖς λέγουσι καὶτιθέασιν ἀγῶνα, ἐν ᾧ πλὴν Σπαρτιατῶν ἄλλῳ γε οὐκἔστιν ἀγωνίζεσθαι—, τὰ δὲ ὀστᾶ τοῦ Λεωνίδουτεσσαράκοντα ἔτεσιν ὕστερον ἀνελομένου ἐκΘερμοπυλῶν τοῦ Παυσανίου. κεῖται δὲ καὶ στήληπατρόθεν τὰ ὀνόματα ἔχουσα οἳ πρὸς Μήδους τὸν ἐνΘερμοπύλαις ἀγῶνα ὑπέμειναν.","On going westwards from the market-place is a cenotaph of Brasidas the son of Tellis.37 Not far from it is the theater, made of white marble and worth seeing. Opposite the theater are two tombs; the first is that of Pausanias, the general at Plataea, the second is that of Leonidas. Every year they deliver speeches over them, and hold a contest in which none may compete except Spartans. The bones of Leonidas were taken by Pausanias from Thermopylae forty years after the battle. There is set up a slab with the names, and their fathers' names, of those who endured the fight at Thermopylae against the Persians."
Pausanias,Description of Greece,3,21,4,"ἐπὶ θάλασσαν δὲ ἐς Γύθιον καταβαίνοντί ἐστι Λακεδαιμονίοις ἡ κώμη καλουμένη Κροκέαι καὶ

λιθοτομία: μία μὲν πέτρα συνεχὴς οὐ διήκουσα, λίθοι δὲ ὀρύσσονται σχῆμα τοῖς ποταμίοις ἐοικότες, ἄλλως μὲν δυσεργεῖς, ἢν δὲ ἐπεργασθῶσιν, ἐπικοσμήσαιεν ἂν καὶ θεῶν ἱερά, κολυμβήθραις δὲ καὶ ὕδασι συντελοῦσι μάλιστα ἐς κάλλος. θεῶν δὲ αὐτόθι πρὸ μὲν τῆς κώμης Διὸς Κροκεάτα λίθου πεποιημένον ἄγαλμα ἕστηκε, Διόσκουροι δὲ ἐπὶ τῇ λιθοτομίᾳ χαλκοῖ.","As you go down to the sea towards Gythium you come to a village called Croceae and a quarry. It is not a continuous stretch of rock, but the stones they dig out are shaped like river pebbles; they are hard to work, but when worked sanctuaries of the gods might be adorned with them, while they are especially adapted for beautifying swimming-baths and fountains. Here before the village stands an image of Zeus of Croceae in marble, and the Dioscuri in bronze are at the quarry."
Pausanias,Description of Greece,3,22,4,"προελθόντι που σταδίους ἐπὶ θαλάσσης πόλις ἐστὶν Ἀκρίαι: θέας δὲ αὐτόθι ἄξια Μητρὸς θεῶν ναὸς καὶ ἄγαλμα λίθου. παλαιότατον δὲ τοῦτο εἶναί φασιν οἱ τὰς Ἀκρίας ἔχοντες, ὁπόσα τῆς θεοῦ ταύτης Πελοποννησίοις ἱερά ἐστιν, ἐπεὶ Μαγνησί γε, οἳ τὰ πρὸς Βορρᾶν νέμονται τοῦ Σιπύλου, τούτοις ἐπὶ Κοδδίνου πέτρᾳ Μητρός ἐστι θεῶν ἀρχαιότατον ἁπάντων ἄγαλμα: ποιῆσαι δὲ οἱ Μάγνητες αὐτὸ Βροτέαν λέγουσι τὸν
Ταντάλου.","and some thirty stades farther is Acriae, a city on the coast. Well worth seeing here are a temple and marble image of the Mother of the Gods. The people of Acriae say that this is the oldest sanctuary of this goddess in the Peloponnesus, although the Magnesians, who live to the north of Mount Sipylus, have on the rock Coddinus the most ancient of all the images of the Mother of the gods. The Magnesians say that it was made by Broteas the son of Tantalus."
Pausanias,Description of Greece,4,31,6,"Μεσσηνίοις δὲ ἐν τῇ ἀγορᾷ Διός ἐστιν ἄγαλμαΣωτῆρος καὶ Ἀρσινόη κρήνη: τὸ μὲν δὴ ὄνομα ἀπὸ τῆςΛευκίππου θυγατρὸς εἴληφεν, ὑπορρεῖ δὲ ἐς αὐτὴνὕδωρ ἐκ πηγῆς καλουμένης Κλεψύδρας. θεῶν δὲ ἱερὰΠοσειδῶνος, τὸ δὲ Ἀφροδίτης ἐστί: καὶ οὗ μάλισταἄξιον ποιήσασθαι μνήμην, ἄγαλμα Μητρὸς θεῶνλίθου Παρίου, Δαμοφῶντος δὲ ἔργον, ὃς καὶ τὸν Δία ἐνὈλυμπίᾳ διεστηκότος ἤδη τοῦ ἐλέφαντος συνήρμοσενἐς τὸ ἀκριβέστατον: καί οἱ δεδομέναι τιμαὶ παρὰἨλείων εἰσί.","The Messenians possess a statue of Zeus the Saviour in the market-place and a fountain Arsinoe. It received its name from the daughter of Leucippus and is fed from a source called Clepsydra. There are sanctuaries of the gods Poseidon and Aphrodite, and, what is most deserving of mention, a statue of the Mother of the Gods, of Parian marble, the work of Damophon,31 the artist who repaired the Zeus at Olympia with extreme accuracy when the ivory parted. Honors have been granted to him by the people of Elis."
Pausanias,Description of Greece,4,31,11,"ἔστι δὲ καὶ Μεσσήνης τῆς Τριόπα ναὸς καὶ ἄγαλμαχρυσοῦ καὶ λίθου Παρίου: γραφαὶ δὲ κατὰ τοῦ ναοῦ τὸὄπισθεν αἱ βασιλεύσαντές εἰσι Μεσσήνης, πρὶν μὲν ἢστόλον ἀφικέσθαι τὸν Δωριέων ἐς ΠελοπόννησονἈφαρεὺς καὶ οἱ παῖδες, κατελθόντων δὲ ἩρακλειδῶνΚρεσφόντης ἐστίν, ἡγεμὼν καὶ οὗτος τοῦ Δωρικοῦ, τῶνδὲ οἰκησάντων ἐν Πύλῳ Νέστωρ καὶ Θρασυμήδης καὶἈντίλοχος, προτετιμημένοι παίδων τῶν Νέστοροςἡλικίᾳ καὶ ἐπὶ Τροίαν μετεσχηκότες τῆς στρατείας.","There is also a temple of Messene the daughter of Triopas with a statue of gold and Parian marble. At the back of the temple are paintings of the kings of Messene: before the coming of the Dorian host to Peloponnese, Aphareus and his sons, after the return of the Heracleidae, Cresphontes the Dorian leader, of the inhabitants of Pylos, Nestor, Thrasymedes and Antilochus, singled out from among the sons of Nestor on the score of age and because they took part in the expedition to Troy."
Pausanias,Description of Greece,5,6,6,"παρέχεται δὲ ὁ Σκιλλοῦς καὶ ἄγρας θηρίων, ὑῶν τεἀγρίων καὶ ἐλάφων: καὶ τὴν γῆν τὴν ΣκιλλουντίανΣελινοῦς ποταμὸς διέξεισιν. οἱ δὲ Ἠλείων ἐξηγηταὶκομίσασθαί τε αὖθις Σκιλλοῦντα Ἠλείους ἔλεγον, καὶΞενοφῶντα, ὅτι ἔλαβε παρὰ Λακεδαιμονίων τὴν γῆν, κριθῆναι μὲν ἐν τῇ Ὀλυμπικῇ βουλῇ, τυχόντα δὲ παρὰἨλείων συγγνώμης ἀδεῶς ἐν Σκιλλοῦντι οἰκῆσαι. καὶδὴ καὶ ὀλίγον ἀπωτέρω τοῦ ἱεροῦ μνῆμά τε ἐδείκνυτοκαὶ τῆς Πεντελῆσίν ἐστι λιθοτομίας εἰκὼν ἐπὶ τῷτάφῳ: εἶναι δὲ αὐτὸ Ξενοφῶντος λέγουσιν οἱπροσοικοῦντες.","Scillus is also a hunting-ground for wild boars and deer, and the land is crossed by a river called the Selinus. The guides of Elis said that the Eleans recovered Scillus again, and that Xenophon was tried by the Olympic Council for accepting the land from the Lacedaemonians, and, obtaining pardon from the Eleans, dwelt securely in Scillus. Moreover, at a little distance from the sanctuary was shown a tomb, and upon the grave is a statue of marble from the Pentelic quarry. The neighbors say that it is the tomb of Xenophon."
Pausanias,Description of Greece,5,10,3,"πεποίηται δὲ ἐπιχωρίου πώρου. ὕψος μὲν δὴ αὐτοῦ τὸ ἐς τὸν ἀετὸν ἀνῆκον, εἰσίν οἱ ὀκτὼ πόδες καὶ ἑξήκοντα, εὖρος δὲ πέντε καὶ ἐνενήκοντα, τὰ δὲ ἐς μῆκος τριάκοντά τε καὶ διακόσιοι: τέκτων δὲ ἐγένετο αὐτοῦ Λίβων ἐπιχώριος. κέραμος δὲ οὐ γῆς ὀπτῆς ἐστιν, ἀλλὰ κεράμου τρόπον λίθος ὁ Πεντελῆσιν εἰργασμένος: τὸ δὲ εὕρημα ἀνδρὸς Ναξίου λέγουσιν εἶναι Βύζου, οὗ φασιν ἐν Νάξῳ τὰ ἀγάλματα ἐφ᾽ ὧν ἐπίγραμμα εἶναι “Νάξιος Εὔεργός με γένει Λητοῦς πόρε, Βύζεω
παῖς, ὃς πρώτιστος τεῦξε λίθου κέραμον.
”ἡλικίαν δὲ ὁ Βύζης οὗτος κατὰ Ἀλυάττην ἦν τὸν Λυδὸν καὶ Ἀστυάγην τὸν Κυαξάρου βασιλεύοντα ἐν Μήδοις.","Its height up to the pediment is sixty-eight feet, its breadth is ninety-five, its length two hundred and thirty. The architect was Libon, a native. The tiles are not of baked earth, but of Pentelic marble cut into the shape of tiles."
Pausanias,Description of Greece,5,11,10,"ὅσον δὲ τοῦ ἐδάφους ἐστὶν ἔμπροσθεν τοῦ

ἀγάλματος, τοῦτο οὐ λευκῷ, μέλανι δὲ κατεσκεύασται τῷ λίθῳ: περιθεῖ δὲ ἐν κύκλῳ τὸν μέλανα λίθου Παρίου κρηπίς, ἔρυμα εἶναι τῷ ἐλαίῳ τῷ ἐκχεομένῳ. ἔλαιον γὰρ τῷ ἀγάλματί ἐστιν ἐν Ὀλυμπίᾳ συμφέρον, καὶ ἔλαιόν ἐστι τὸ ἀπεῖργον μὴ γίνεσθαι τῷ ἐλέφαντι βλάβος διὰ τὸ ἑλῶδες τῆς Ἄλτεως. ἐν ἀκροπόλει δὲ τῇ Ἀθηναίων τὴν καλουμένην Παρθένον οὐκ ἔλαιον, ὕδωρ δὲ τὸ ἐς τὸν ἐλέφαντα ὠφελοῦν ἐστιν: ἅτε γὰρ αὐχμηρᾶς τῆς ἀκροπόλεως οὔσης διὰ τὸ ἄγαν ὑψηλόν, τὸ ἄγαλμα ἐλέφαντος πεποιημένον ὕδωρ καὶ δρόσον τὴν ἀπὸ τοῦ ὕδατος ποθεῖ.","All the floor in front of the image is paved, not with white, but with black tiles. In a circle round the black stone runs a raised rim of Parian marble, to keep in the olive oil that is poured out. For olive oil is beneficial to the image at Olympia, and it is olive oil that keeps the ivory from being harmed by the marshiness of the Altis. On the Athenian Acropolis the ivory of the image they call the Maiden is benefited, not by olive oil, but by water. For the Acropolis, owing to its great height, is over-dry, so that the image, being made of ivory, needs water or dampness."
Pausanias,Description of Greece,5,12,6,"βασιλέων δὲ ἀνδριάντας, Ἀδριανοῦ μὲν αἱ ἐς τὸἈχαϊκὸν τελοῦσαι πόλεις ἀνέθεσαν Παρίου λίθου, Τραϊανοῦ δὲ οἱ πάντες Ἕλληνες. οὗτος προσεκτήσατο ὁβασιλεὺς Γέτας τοὺς ὑπὲρ Θρᾴκης Ὀσρόῃ τε τῷἀπογόνῳ τῷ Ἀρσάκου καὶ Πάρθοις ἐπολέμησεν: ὁπόσαδὲ ἐς ἔργων ἔχει οἱ κατασκευήν, ἀξιολογώτατά ἐστιλουτρὰ ἐπώνυμα αὐτοῦ καὶ θέατρον μέγα κυκλοτερὲςπανταχόθεν καὶ οἰκοδόμημα ἐς ἵππων δρόμουςπροῆκον καὶ ἐς δύο σταδίων μῆκος, καὶ ἡ Ῥωμαίωνἀγορὰ κόσμου τε ἕνεκα τοῦ λοιποῦ θέας ἀξία καὶμάλιστα ἐς τὸν ὄροφον χαλκοῦ πεποιημένον.","There are statues of emperors: Hadrian, of Parian marble dedicated by the cities of the Achaean confederacy, and Trajan, dedicated by all the Greeks. This emperor subdued the Getae beyond Thrace, and made war on Osroes the descendant of Arsaces and on the Parthians. Of his architectural achievements the most remarkable are baths called after him, a large circular theater, a building for horse-races which is actually two stades long, and the Forum at Rome, worth seeing not only for its general beauty but especially for its roof made of bronze."
Pausanias,Description of Greece,5,17,3,"Κόρη δὲ καὶ Δημήτηρ καὶ Ἀπόλλων καὶ Ἄρτεμις, αἱμὲν ἀλλήλων εἰσὶν ἀπαντικρὺ καθήμεναι, Ἀπόλλων δὲἐναντίος ἑστώσῃ τῇ Ἀρτέμιδι ἕστηκεν. ἀνάκειται δὲἐνταῦθα καὶ Λητὼ Τύχη τε καὶ Διόνυσος καὶ ἔχουσαΝίκη πτερά: τοὺς δὲ εἰργασμένους αὐτὰ οὐκ ἔχωδηλῶσαι, φαίνεται δὲ εἶναί μοι καὶ ταῦτα ἐς τὰ μάλισταἀρχαῖα. τὰ μὲν δὴ κατειλεγμένα ἐστὶν ἐλέφαντος καὶχρυσοῦ, χρόνῳ δὲ ὕστερον καὶ ἄλλα ἀνέθεσαν ἐς τὸἩραῖον: Ἑρμῆν λίθου, Διόνυσον δὲ φέρει νήπιον, τέχνηδέ ἐστι Πραξιτέλους, καὶ Ἀφροδίτη χαλκῆ Κλέωνοςἔργον Σικυωνίου.","Then the Maid and Demeter sit opposite each other, while Apollo and Artemis stand opposite each other. Here too have been dedicated Leto, Fortune, Dionysus and a winged Victory. I cannot say who the artists were, but these figures too are in my opinion very ancient. The figures I have enumerated are of ivory and gold, but at a later date other images were dedicated in the Heraeum, including a marble Hermes carrying the baby Dionysus, a work of Praxiteles, and a bronze Aphrodite made by Cleon of Sicyon"
Pausanias,Description of Greece,6,20,8,"ἔστι δὲ ἐπὶ τῷ πέρατι τῶν ἀγαλμάτων ἃ ἐπὶ ζημίαιςἐποιήσαντο ἀθλητῶν, ἐπὶ τούτῳ τῷ πέρατί ἐστιν ἣνΚρυπτὴν ὀνομάζουσιν ἔσοδον: διὰ δὲ αὐτῆς τούς τεἙλλανοδίκας ἐσιέναι ἐς τὸ στάδιον καὶ τοὺςἀγωνιστάς. τὸ μὲν δὴ στάδιον γῆς χῶμά ἐστι, πεποίηται δὲ ἐν αὐτῷ καθέδρα τοῖς τιθεῖσι τὸν ἀγῶνα. ἔστι δὲ ἀπαντικρὺ τῶν Ἑλλανοδικῶν βωμὸς λίθουλευκοῦ:","At the end of the statues which they made from the fines levied on athletes, there is the entrance called the Hidden Entrance. Through it umpires and competitors are wont to enter the stadium. Now the stadium is an embankment of earth, and on it is a seat for the presidents of the games. Opposite the umpires is an altar of white marble;"
Pausanias,Description of Greece,6,21,2,"ἀγάλματα δὲ ἀντὶ τῶν ἀρχαίων Κόρην καὶ Δήμητρα λίθου τοῦ Πεντελῆσιν Ἀθηναῖος ἀνέθηκεν Ἡρώδης.
ἐν τῷ γυμνασίῳ τῷ ἐν Ὀλυμπίᾳ πεντάθλοις μὲν καθεστήκασιν ἐν αὐτῷ καὶ δρομεῦσιν αἱ μελέται, κρηπὶς δὲ ἐν τῷ ὑπαίθρῳ λίθου πεποίηται: τὸ δὲ ἐξ ἀρχῆς καὶ τρόπαιον κατὰ Ἀρκάδων ἐπὶ τῇ κρηπῖδι εἱστήκει. ἔστι δὲ καὶ ἄλλος ἐλάσσων περίβολος ἐν ἀριστερᾷ τῆς ἐσόδου τῆς ἐς τὸ γυμνάσιον, καὶ αἱ παλαῖστραι τοῖς ἀθληταῖς εἰσιν ἐνταῦθα: τῆς στοᾶς δὲ τῆς πρὸς ἀνίσχοντα ἥλιον τοῦ γυμνασίου προσεχεῖς τῷ τοίχῳ τῶν ἀθλητῶν εἰσιν αἱ οἰκήσεις, ἐπί τε ἄνεμον τετραμμέναι Λίβα καὶ ἡλίου δυσμάς.",In place of the old images of the Maid and of Demeter new ones of Pentelic marble were dedicated by Herodes the Athenian.
Pausanias,Description of Greece,6,24,6,"Ἠλείοις δὲ ἐν τῷ ὑπαίθρῳ τῆς ἀγορᾶς τὰἐπιφανέστατα ναός ἐστι καὶ ἄγαλμα ἈπόλλωνοςἈκεσίου: σημαίνοι δ᾽ ἂν τὸ ὄνομα οὐδέν τι ἀλλοῖον ἢ ὁκαλούμενος Ἀλεξίκακος ὑπὸ Ἀθηναίων. ἑτέρωθι δὲἩλίῳ πεποίηται καὶ Σελήνῃ λίθου τὰ ἀγάλματα, καὶτῆς μὲν κέρατα ἐκ τῆς κεφαλῆς, τοῦ δὲ αἱ ἀκτῖνεςἀνέχουσιν. ἔστι δὲ καὶ Χάρισιν ἱερὸν καὶ ξόαναἐπίχρυσα τὰ ἐς ἐσθῆτα, πρόσωπα δὲ καὶ χεῖρες καὶπόδες λίθου λευκοῦ: ἔχουσι δὲ ἡ μὲν αὐτῶν ῥόδον, ἀστράγαλον δὲ ἡ μέση, καὶ ἡ τρίτη κλῶνα οὐ μέγανμυρσίνης.","The most notable things that the Eleans have in the open part of the market-place are a temple and image of Apollo Healer. The meaning of the name would appear to be exactly the same as that of Averter of Evil, the name current among the Athenians. In another part are the stone images of the sun and of the moon; from the head of the moon project horns, from the head of the sun, his rays. There is also a sanctuary to the Graces; the images are of wood, with their clothes gilded, while their faces, hands and feet are of white marble. One of them holds a rose, the middle one a die, and the third a small branch of myrtle."
Pausanias,Description of Greece,6,25,4,"τοῖς δὲ Ἠλείοις καὶ Τύχης ἐστὶν τὸ ἱερὸν: ἐν στοᾷ δὲτοῦ ἱεροῦ μεγέθει μέγα ἄγαλμα ἀνάκειται, ξόανονἐπίχρυσον πλὴν προσώπου καὶ χειρῶν τε ἄκρων καὶποδῶν, ταῦτα δέ οἵ ἐστι λίθου λευκοῦ. ἐνταῦθα ἔχειτιμὰς καὶ ὁ Σωσίπολις ἐν ἀριστερᾷ τῆς Τύχης, ἐνοἰκήματι οὐ μεγάλῳ: κατὰ δὲ ὄψιν ὀνείρατος γραφῇμεμιμημένος ἐστὶν ὁ θεός, παῖς μὲν ἡλικίαν, ἀμπέχεταιδὲ χλαμύδα ποικίλην ὑπὸ ἀστέρων, τῇ χειρὶ δὲ ἔχει τῇἑτέρᾳ τὸ κέρας τῆς Ἀμαλθείας.","The Eleans have also a sanctuary of Fortune. In a portico of the sanctuary has been dedicated a colossal image, made of gilded wood except the face, hands and feet, which are of white marble. Here Sosipolis too is worshipped in a small shrine on the left of the sanctuary of Fortune. The god is painted according to his appearance in a dream: in age a boy, wrapped in a star-spangled robe, and in one hand holding the horn of Amaltheia."
Pausanias,Description of Greece,7,2,11,"κατὰ τὴν Μυουσίαν χώραν θαλάσσης κόλποςἐσεῖχεν οὐ μέγας: τοῦτον λίμνην ὁ ποταμὸς ἐποίησεν ὁΜαίανδρος, ἀποτεμόμενος τὸν ἔσπλουν τῇ ἰλύι: ὡς δὲἐνόστησε τὸ ὕδωρ καὶ οὐκέτι ἦν θάλασσα, οἱ κώνωπεςἄπειρον πλῆθος ἐγίνοντο ἐκ τῆς λίμνης, ἐς ὃ τοὺςἀνθρώπους ἠνάγκασαν ἐκλιπεῖν τὴν πόλιν. ἀπεχώρησαν δὲ ἐς Μίλητον Μυούσιοι τά τε ἄλλαἀγώγιμα καὶ τῶν θεῶν φερόμενοι τὰ ἀγάλματα, καὶ ἦνκατ᾽ ἐμὲ οὐδὲν ἐν Μυοῦντι ὅτι μὴ Διονύσου ναὸς λίθουλευκοῦ: Μυουσίοις δέ γε κατέλαβεν ἐοικότα καὶἈταρνείτας παθεῖν τοὺς ὑπὸ Περγάμῳ.","A small inlet of the sea used to run into their land. This inlet the river Maeander turned into a lake, by blocking up the entrance with mud. When the water, ceasing to be sea, became fresh,3 gnats in vast swarms bred in the lake until the inhabitants were forced to leave the city. They departed for Miletus, taking with them the images of the gods and their other movables, and on my visit I found nothing in Myus except a white marble temple of Dionysus. A similar fate to that of Myus happened to the people of Atarneus, under Mount Pergamus."
Pausanias,Description of Greece,7,5,9,"ἔστι δὲ ἐν Ἐρυθραῖς καὶ Ἀθηνᾶς Πολιάδος ναὸς καὶἄγαλμα ξύλου μεγέθει μέγα καθήμενόν τε ἐπὶ θρόνουκαὶ ἠλακάτην ἐν ἑκατέρᾳ τῶν χειρῶν ἔχει καὶ ἐπὶ τῆςκεφαλῆς πόλον: τοῦτο Ἐνδοίου τέχνην καὶ ἄλλοιςἐτεκμαιρόμεθα εἶναι καὶ ἐς τὴν ἐργασίαν ὁρῶντεςἔνδον τοῦ ἀγάλματος καὶ οὐχ ἥκιστα ἐπὶ ταῖς Χάρισί τεκαὶ Ὥραις, αἳ πρὶν ἐσελθεῖν ἑστήκασιν ἐν ὑπαίθρῳλίθου λευκοῦ. ἐποιήθη δὲ καὶ κατ᾽ ἐμὲ Σμυρναίοιςἱερὸν Ἀσκληπιοῦ μεταξὺ Κορυφῆς τε ὄρους καὶθαλάσσης ἀμιγοῦς ὕδατι ἀλλοίῳ.","There is also in Erythrae a temple of Athena Polias and a huge wooden image of her sitting on a throne; she holds a distaff in either hand and wears a firmament on her head. That this image is the work of Endoeus we inferred, among other signs, from the workmanship, and especially from the white marble images of Graces and Seasons that stand in the open before the entrance. A sanctuary too of Asclepius was made by the Smyrnaeans in my time between Mount Coryphe and a sea into which no other water flows."
Pausanias,Description of Greece,7,20,9,"τούτου δὲ τοῦ τεμένους ἐστὶ καὶ ἄλλα τοῖςΠατρεῦσιν ἱερά: πεποίηται δὲ ταῦτα οὐκ ἐν ὑπαίθρῳ, ἀλλὰ ἔσοδος ἐς αὐτὰ διὰ τῶν στοῶν ἐστι. τὸ μὲν δὴἄγαλμα τοῦ Ἀσκληπιοῦ, πλὴν ἐσθῆτος, λίθου τὰ ἄλλα: Ἀθηνᾶ δὲ ἐλέφαντος εἴργασται καὶ χρυσοῦ. πρὸ δὲ τῆςἈθηνᾶς τοῦ ἱεροῦ Πρευγένους μνῆμά ἐστιν: ἐναγίζουσιδὲ καὶ τῷ Πρευγένει κατὰ ἔτος, ὡσαύτω; δὲ καὶ Πατρεῖ, τὴν ἑορτὴν τῇ Λιμνάτιδι ἄγοντες. τοῦ θεάτρου δὲ οὐπόρρω Νεμέσεως ναὸς καὶ ἕτερός ἐστιν Ἀφροδίτης: μεγέθει μεγάλα λίθου λευκοῦ τὰ ἀγάλματα."," Near this precinct the people of Patrae have other sanctuaries. These are not in the open, but there is an entrance to them through the porticoes. The image of Asclepius, save for the drapery, is of stone; Athena is made of ivory and gold. Before the sanctuary of Athena is the tomb of Preugenes. Every year they sacrifice to Preugenes as to a hero, and likewise to Patreus also, when the festival of our Lady is being held. Not far from the theater is a temple of Nemesis, and another of Aphrodite. The images are colossal and of white marble."
Pausanias,Description of Greece,7,22,6,"Τρίτεια δέ, Ἀχαιῶν καὶ αὕτη πόλις, ἐν μεσογαίῳ μὲνᾤκισται, τελοῦσι δὲ ἐς Πάτρας καὶ αὐτοὶ βασιλέωςδόντος: στάδιοι δὲ ἐς Τρίτειαν εἴκοσί τε καὶ ἑκατόνεἰσιν ἐκ Φαρῶν. πρὶν δὲ ἢ ἐς τὴν πόλιν ἐσελθεῖν, μνῆμάἐστι λευκοῦ λίθου, θέας καὶ ἐς τὰ ἄλλα ἄξιον καὶ οὐχἥκιστα ἐπὶ ταῖς γραφαῖς αἵ εἰσιν ἐπὶ τοῦ τάφου, τέχνηΝικίου: θρόνος τε ἐλέφαντος καὶ γυνὴ νέα καὶ εἴδουςεὖ ἔχουσα ἐπὶ τῷ θρόνῳ, θεράπαινα δὲ αὐτῇπροσέστηκε σκιάδιον φέρουσα:","Triteia, also a city of Achaia, is situated inland, but like Pharae belongs to Patrae, having been annexed by the emperor. The distance to Triteia from Pharae is a hundred and twenty stades. Before you enter the city is a tomb of white marble, well worth seeing, especially for the paintings on the grave, the work of Nicias. There is an ivory chair on which is a young and beautiful woman, by whose side is a handmaid carrying a sunshade. There is also a young man, who is standing."
