Author,Work,Book,Chapter,Line,Greek,English
Pausanias,Description of Greece,2,19,6,"τὰ δὲ ξόανα Ἀφροδίτης καὶ Ἑρμοῦ, τὸ μὲν Ἐπειοῦλέγουσιν ἔργον εἶναι, τὸ δὲ Ὑπερμήστρας ἀνάθημα. ταύτην γὰρ τῶν θυγατέρων μόνην τὸ πρόσταγμαὑπεριδοῦσαν ὑπήγαγεν ὁ Δαναὸς ἐς δικαστήριον, τοῦτε Λυγκέως οὐκ ἀκίνδυνον αὑτῷ τὴν σωτηρίανἡγούμενος καὶ ὅτι τοῦ τολμήματος οὐ μετασχοῦσα ταῖςἀδελφαῖς καὶ τῷ βουλεύσαντι τὸ ὄνειδος ηὔξησε. κριθεῖσα δὲ ἐν τοῖς Ἀργείοις ἀποφεύγει τε καὶἈφροδίτην ἐπὶ τῷδε ἀνέθηκε Νικηφόρον.","As to the wooden images of Aphrodite and Hermes, the one they say was made by Epeus, while the other is a votive offering of Hypermnestra. She was the only one of the daughters of Danaus who neglected his command,40 and was accordingly brought to justice by him, because be considered that his life was in danger so long as Lynceus was at large, and that the refusal to share in the crime of her sisters increased the disgrace of the contriver of the deed. On her trial she was acquitted by the Argives, and to commemorate her escape she dedicated an image of Aphrodite, the Bringer of Victory."
Pausanias,Description of Greece,2,19,7,"τοῦ ναοῦ δέ ἐστιν ἐντὸς Λάδας ποδῶν ὠκύτητιὑπερβαλλόμενος τοὺς ἐφ᾽ αὑτοῦ καὶ Ἑρμῆς ἐς λύραςποίησιν χελώνην ᾑρηκώς. ἔστι δὲ ἔμπροσθεν τοῦ ναοῦβόθρος πεποιημένα ἐν τύπῳ ταύρου μάχην ἔχων καὶλύκου, σὺν δὲ αὐτοῖς παρθένον ἀφιεῖσαν πέτραν ἐπὶτὸν ταῦρον: Ἄρτεμιν δὲ εἶναι νομίζουσι τὴν παρθένον. Δαναὸς δὲ ταῦτά τε ἀνέθηκε καὶ πλησίον κίονας καὶΔιὸς καὶ Ἀρτέμιδος ξόανον.","Within the temple is a statue of Ladas, the swiftest runner of his time, and one of Hermes with a tortoise which he has caught to make a lyre. Before the temple is a pit41 with a relief representing a fight between a bull and a wolf, and with them a maiden throwing a rock at the bull. The maiden is thought to be Artemis. Danaus dedicated these, and some pillars hard by and wooden images of Zeus and Artemis."
Pausanias,Description of Greece,2,22,5,"προελθόντι δὲ οὐ πολὺ τάφος ἐστὶν Ἄργου Διὸςεἶναι δοκοῦντος καὶ τῆς Φορωνέως Νιόβης: μετὰ δὲταῦτα Διοσκούρων ναός. ἀγάλματα δὲ αὐτοί τε καὶ οἱπαῖδές εἰσιν Ἄναξις καὶ Μνασίνους, σὺν δέ σφισιν αἱμητέρες Ἱλάειρα καὶ Φοίβη, τέχνη μὲν Διποίνου καὶΣκύλλιδος, ξύλου δὲ ἐβένου: τοῖς δ᾽ ἵπποις τὰ μὲνπολλὰ ἐβένου καὶ τούτοις, ὀλίγα δὲ καὶ ἐλέφαντοςπεποίηται.","Going on a little further you see the grave of Argus, reputed to be the son of Zeus and Niobe, daughter of Phoroneus. After these comes a temple of the Dioscuri. The images represent the Dioscuri themselves and their sons, Anaxis and Mnasinous, and with them are their mothers, Hilaeira and Phoebe. They are of ebony wood, and were made by Dipoenus and Scyllis.46 The horses, too, are mostly of ebony, but there is a little ivory also in their construction."
Pausanias,Description of Greece,2,23,1,"ἐντεῦθεν ἐρχομένοις ὁδὸν καλουμένην Κοίλην ναόςἐστιν ἐν δεξιᾷ Διονύσου: τὸ δὲ ἄγαλμα εἶναι λέγουσινἐξ Εὐβοίας. συμβάσης γὰρ τοῖς Ἕλλησιν, ὡςἐκομίζοντο ἐξ Ἰλίου, τῆς πρὸς τῷ Καφηρεῖ ναυαγίας, τοὺς δυνηθέντας ἐς τὴν γῆν διαφυγεῖν τῶν Ἀργείωνῥῖγός τε πιέζει καὶ λιμός. εὐξαμένοις δὲ θεῶν τινα ἐντοῖς παροῦσιν ἀπόροις γενέσθαι σωτῆρα, αὐτίκα ὡςπροῄεσαν ἐφάνη σφίσι Διονύσου σπήλαιον, καὶἄγαλμα ἦν ἐν τῷ σπηλαίῳ τοῦ θεοῦ: τότε δὲ αἶγεςἄγριαι φεύγουσαι τὸν χειμῶνα ἐς αὐτὸ ἦσανἠθροισμέναι. ταύτας οἱ Ἀργεῖοι σφάξαντες τά τε κρέαἐδείπνησαν καὶ δέρμασιν ἐχρήσαντο ἀντὶ ἐσθῆτος. ἐπεὶ δὲ ὁ χειμὼν ἐπαύσατο καὶ ἐπισκευάσαντες τὰςναῦς οἴκαδε ἐκομίζοντο, ἐπάγονται τὸ ἐκ τοῦ σπηλαίουξόανον:","As you go from here along a road called Hollow there is on the right a temple of Dionysus; the image, they say, is from Euboea. For when the Greeks, as they were returning from Troy, met with the shipwreck at Caphereus, those of the Argives who were able to escape to land suffered from cold and hunger. Having prayed that someone of the gods should prove himself a saviour in their present distress, straightway as they advanced they came upon a cave of Dionysus; in the cave was an image of the god, and on this occasion wild she-goats had gathered there to escape from the storm. These the Argives killed, using the flesh as food and the skins as raiment. When the storm was over and the Argives, having refitted their ships, were returning home, they took with them the wooden image from the cave, and continue to honor it to the present day."
Pausanias,Description of Greece,2,24,3,"ἐπ᾽ ἄκρᾳ δέ ἐστι τῇ Λαρίσῃ Διὸς ἐπίκλησινΛαρισαίου ναός, οὐκ ἔχων ὄροφον: τὸ δὲ ἄγαλμα ξύλουπεποιημένον οὐκέτι ἑστηκὸς ἦν ἐπὶ τῷ βάθρῳ. καὶἈθηνᾶς δὲ ναός ἐστι θέας ἄξιος: ἐνταῦθα ἀναθήματακεῖται καὶ ἄλλα καὶ Ζεὺς ξόανον, δύο μὲν ᾗ πεφύκαμενἔχον ὀφθαλμούς, τρίτον δὲ ἐπὶ τοῦ μετώπου. τοῦτοντὸν Δία Πριάμῳ φασὶν εἶναι τῷ Λαομέδοντος πατρῷονἐν ὑπαίθρῳ τῆς αὐλῆς ἱδρυμένον, καὶ ὅτε ἡλίσκετο ὑπὸἙλλήνων Ἴλιον, ἐπὶ τούτου κατέφυγεν ὁ Πρίαμος τὸνβωμόν. ἐπεὶ δὲ τὰ λάφυρα ἐνέμοντο, λαμβάνειΣθένελος ὁ Καπανέως αὐτόν, καὶ ἀνάκειται μὲν διὰτοῦτο ἐνταῦθα:","On the top of Larisa is a temple of Zeus, surnamed Larisaean, which has no roof; the wooden image I found no longer standing upon its pedestal. There is also a temple of Athena worth seeing. Here are placed votive offerings, including a wooden image of Zeus, which has two eyes in the natural place and a third on its forehead. This Zeus, they say, was a paternal god of Priam, the son of Laomedon, set up in the uncovered part of his court, and when Troy was taken by the Greeks Priam took sanctuary at the altar of this god. When the spoils were divided, Sthenelus, the son of Capaneus, received the image, and for this reason it has been dedicated here."
Pausanias,Description of Greece,2,25,1,"ἡ δ᾽ ἐς Μαντίνειαν ἄγουσα ἐξ Ἄργους ἐστὶν οὐχ ἥπερκαὶ ἐπὶ Τεγέαν, ἀλλὰ ἀπὸ τῶν πυλῶν τῶν πρὸς τῇΔειράδι. ἐπὶ δὲ τῆς ὁδοῦ ταύτης ἱερὸν διπλοῦνπεποίηται, καὶ πρὸς ἡλίου δύνοντος ἔσοδον καὶ κατὰἀνατολὰς ἑτέραν ἔχον. κατὰ μὲν δὴ τοῦτο Ἀφροδίτηςκεῖται ξόανον, πρὸς δὲ ἡλίου δυσμὰς Ἄρεως: εἶναι δὲ τὰἀγάλματα: Πολυνείκους λέγουσιν ἀναθήματα καὶἈργείων, ὅσοι τιμωρήσοντες αὐτῷ συνεστρατεύοντο.","The road from Argos to Mantinea is not the same as that to Tegea, but begins from the gate at the Ridge. On this road is a sanctuary built with two rooms, having an entrance on the west side and another on the east. At the latter is a wooden image of Aphrodite, and at the west entrance one of Ares. They say that the images are votive offerings of Polyneices and of the Argives who joined him in the campaign to redress his wrongs."
Pausanias,Description of Greece,2,25,6,"ἐκαλοῦντο δὲ ἀπὸ Ὀρνέως τοῦ Ἐρεχθέως: τοῦ δὲὈρνέως ἦν τούτου Πετεώς, τοῦ δὲ Μενεσθεύς, ὃςἈγαμέμνονι μετὰ Ἀθηναίων τὴν Πριάμουσυγκαθεῖλεν ἀρχήν. ἀπὸ μὲν δὴ τούτου τὸ ὄνομαἐγένετο τῇ πόλει, Ἀργεῖοι δὲ ὕστερον τούτων Ὀρνεάταςἀνέστησαν: ἀναστάντες δὲ σύνοικοι γεγόνασινἈργείοις. ἔστι δὲ ἐν ταῖς Ὀρνεαῖς Ἀρτέμιδός τε ἱερὸνκαὶ ξόανον ὀρθὸν καὶ ἕτερος ναὸς θεοῖς πᾶσιν ἐςκοινὸν ἀνειμένος. τὰ δὲ ἐπέκεινα Ὀρνεῶν ἥ τεΣικυωνία καὶ ἡ Φλιασία ἐστίν.","The name is derived from Orneus, the son of Erechtheus. This Orneus begat Peteos, and Peteos begat Menestheus, who, with a body of Athenians, helped Agamemnon to destroy the kingdom of Priam. From him then did Omeae get its name, and afterwards the Argives removed all its citizens, who thereupon came to live at Argos. At Orneae are a sanctuary and an upright wooden image of Artemis; there is besides a temple devoted to all the gods in common. On the further side of Orneae are Sicyonia and Phliasia."
Pausanias,Description of Greece,2,25,10,"κατὰ δὲ τὴν ἐς Ἐπίδαυρον εὐθεῖάν ἐστι κώμηΛῆσσα, ναὸς δὲ Ἀθηνᾶς ἐν αὐτῇ καὶ ξόανον οὐδέν τιδιάφορον ἢ τὸ ἐν ἀκροπόλει τῇ Λαρίσῃ. ἔστι δὲ ὄροςὑπὲρ τῆς Λήσσης τὸ Ἀραχναῖον, πάλαι δὲ †σάπυςἐλάτων ἐπὶ Ἰνάχου τὸ ὄνομα εἰλήφει. βωμοὶ δέ εἰσιν ἐναὐτῷ Διός τε καὶ Ἥρας: δεῆσαν ὄμβρου σφίσινἐνταῦθα θύουσι.","On the straight road to Epidaurus is a village Lessa, in which is a temple of Athena with a wooden image exactly like the one on the citadel Larisa. Above Lessa is Mount Arachnaeus, which long ago, in the time of Inachus, was named Sapyselaton.51 On it are altars to Zeus and Hera. When rain is needed they sacrifice to them here."
Pausanias,Description of Greece,2,29,1,"αὐτὴ δὲ τῶν Ἐπιδαυρίων ἡ πόλις παρείχετο ἐς μνήμηντάδε ἀξιολογώτατα: τέμενος δή ἐστιν Ἀσκληπιοῦ καὶἀγάλματα ὁ θεὸς αὐτὸς καὶ Ἠπιόνη, γυναῖκα δὲ εἶναιτὴν Ἠπιόνην Ἀσκληπιοῦ φασι: ταῦτά ἐστιν ἐν ὑπαίθρῳλίθου Παρίου. ναοὶ δὲ ἐν τῇ πόλει καὶ Διονύσου καὶἈρτέμιδός ἐστιν ἄλσος: εἰκάσαις ἂν θηρευούσῃ τὴνἌρτεμιν. Ἀφροδίτης τε ἱερὸν πεποίηται: τὸ δὲ πρὸς τῷλιμένι ἐπὶ ἄκρας ἀνεχούσης ἐς θάλασσαν λέγουσινἭρας εἶναι. τὴν δὲ Ἀθηνᾶν ἐν τῇ ἀκροπόλει, ξόανονθέας ἄξιον, Κισσαίαν ἐπονομάζουσιν.","The most noteworthy things which I found the city of Epidaurus itself had to show are these. There is, of course, a precinct of Asclepius, with images of the god himself and of Epione. Epione, they say, was the wife of Asclepius. These are of Parian marble, and are set up in the open. There is also in the city a temple of Dionysus and one of Artemis. The figure of Artemis one might take to be the goddess hunting. There is also a sanctuary of Aphrodite, while the one at the harbor, on a height that juts out into the sea, they say is Hera's. The Athena on the citadel, a wooden image worth seeing, they surname Cissaea (Ivy Goddess)."
Pausanias,Description of Greece,2,29,4,"γεγόνασι δὲ ἀπὸ μὲν Πηλέως οἱ ἐν Ἠπείρῳβασιλεῖς, Τελαμῶνος δὲ τῶν παίδων Αἴαντος μέν ἐστινἀφανέστερον γένος οἷα ἰδιωτεύσαντος ἀνθρώπου, πλὴν ὅσον Μιλτιάδης, ὃς Ἀθηναίοις ἐς Μαραθῶναἡγήσατο, καὶ Κίμων ὁ Μιλτιάδου προῆλθον ἐς δόξαν: οἱ δὲ Τευκρίδαι βασιλεῖς διέμειναν Κυπρίων ἄρχοντεςἐς Εὐαγόραν. Φώκῳ δὲ Ἄσιος ὁ τὰ ἔπη ποιήσαςγενέσθαι φησὶ Πανοπέα καὶ Κρῖσον: καὶ Πανοπέωςμὲν ἐγένετο Ἐπειὸς ὁ τὸν ἵππον τὸν δούρειον, ὡςὍμηρος ἐποίησεν, ἐργασάμενος, Κρίσου δὲ ἦνἀπόγονος τρίτος Πυλάδης, Στροφίου τε ὢν τοῦ Κρίσουκαὶ Ἀναξιβίας ἀδελφῆς Ἀγαμέμνονος. γένη μὲντοσαῦτα τῶν καλουμένων Αἰακιδῶν, ἐξεχώρησε δὲἑτέρωσε ἀπ᾽ ἀρχῆς."," From Peleus sprang the kings in Epeirus; but as for the sons of Telamon, the family of Ajax is undistinguished, because he was a man who lived a private life; though Miltiades, who led the Athenians to Marathon,58 and Cimon, the son of Miltiades, achieved renown; but the family of Teucer continued to be the royal house in Cyprus down to the time of Evagoras. Asius the epic poet says that to Phocus were born Panopeus and Crisus. To Panopeus was born Epeus, who made, according to Homer, the wooden horse; and the grandson of Crisus was Pylades, whose father was Strophius, son of Crisus, while his mother was Anaxibi ,sister of Agamemnon. Such was the pedigree of the Aeacidae (family of. Aeacus), as they are called, but they departed from the beginning to other lands."
Pausanias,Description of Greece,2,30,1,"ναοὶ δὲ οὐ πολὺ ἀλλήλων ἀφεστηκότες ὁ μὲνἈπόλλωνός ἐστιν, ὁ δὲ Ἀρτέμιδος, Διονύσῳ δὲ αὐτῶν ὁτρίτος. Ἀπόλλωνι μὲν δὴ ξόανον γυμνόν ἐστι τέχνηςτῆς ἐπιχωρίου, τῇ δὲ Ἀρτέμιδί ἐστιν ἐσθής, κατὰ ταὐτὰδὲ καὶ τῷ Διονύσῳ: καὶ γένεια Διόνυσος ἔχωνπεποίηται. τοῦ δὲ Ἀσκληπιοῦ τὸ ἱερὸν ἔστι μὲν ἑτέρωθικαὶ οὐ ταύτῃ, λίθου δὲ ἄγαλμα καθήμενον.","There are three temples close together, one of Apollo, one of Artemis, and a third of Dionysus. Apollo has a naked wooden image of native workmanship, but Artemis is dressed, and so, too, is Dionysus, who is, moreover, represented with a beard. The sanctuary of Asclepius is not here, but in another place, and his image is of stone, and seated."
Pausanias,Description of Greece,2,30,2,"θεῶν δὲ Αἰγινῆται τιμῶσιν Ἑκάτην μάλιστα καὶτελετὴν ἄγουσιν ἀνὰ πᾶν ἔτος Ἑκάτης, Ὀρφέα σφίσιτὸν Θρᾷκα καταστήσασθαι τὴν τελετὴν λέγοντες. τοῦπεριβόλου δὲ ἐντὸς ναός ἐστι, ξόανον δὲ ἔργονΜύρωνος, ὁμοίως ἓν πρόσωπόν τε καὶ τὸ λοιπὸν σῶμα. Ἀλκαμένης δὲ ἐμοὶ δοκεῖν πρῶτος ἀγάλματα Ἑκάτηςτρία ἐποίησε προσεχόμενα ἀλλήλοις, ἣν Ἀθηναῖοικαλοῦσιν Ἐπιπυργιδίαν: ἕστηκε δὲ παρὰ τῆς ἈπτέρουΝίκης τὸν ναόν.","Of the gods, the Aeginetans worship most Hecate, in whose honor every year they celebrate mystic rites which, they say, Orpheus the Thracian established among them. Within the enclosure is a temple; its wooden image is the work of Myron,61 and it has one face and one body. It was Alcamenes,62 in my opinion, who first made three images of Hecate attached to one another, a figure called by the Athenians Epipurgidia (on the Tower); it stands beside the temple of the Wingless Victory."
Pausanias,Description of Greece,2,30,4,"τὸ δὲ Πανελλήνιον, ὅτι μὴ τοῦ Διὸς τὸ ἱερόν, ἄλλοτὸ ὄρος ἀξιόλογον εἶχεν οὐδέν. τοῦτο δὲ τὸ ἱερὸνλέγουσιν Αἰακὸν ποιῆσαι τῷ Διί: τὰ δὲ ἐς τὴν Αὐξησίανκαὶ Δαμίαν, ὡς οὐχ ὗεν ὁ θεὸς Ἐπιδαυρίοις, ὡς τὰξόανα ταῦτα ἐκ μαντείας ἐποιήσαντο ἐλαίας παρ᾽Ἀθηναίων λαβόντες, ὡς Ἐπιδαύριοι μὲν οὐκ ἀπέφερονἔτι Ἀθηναίοις ἃ ἐτάξαντο οἷα Αἰγινητῶν ἐχόντων τὰἀγάλματα, Ἀθηναίων δὲ ἀπώλοντο οἱ διαβάντες διὰταῦτα ἐς Αἴγιναν, ταῦτα εἰπόντος Ἡροδότου καθ᾽ἕκαστον αὐτῶν ἐπ᾽ ἀκριβὲς οὔ μοι γράφειν κατὰγνώμην ἦν εὖ προειρημένα, πλὴν τοσοῦτό γε ὅτι εἶδόντε τὰ ἀγάλματα καὶ ἔθυσά σφισι κατὰ τὰ αὐτὰ καθὰδὴ καὶ Ἐλευσῖνι θύειν νομίζουσιν.","The Mount of all the Greeks, except for the sanctuary of Zeus, has, I found, nothing else worthy of mention. This sanctuary, they say, was made for Zeus by Aeacus. The story of Auxesia and Damia, how the Epidaurians suffered from drought, how in obedience to an oracle they had these wooden images made of olive wood that they received from the Athenians, how the Epidaurians left off paying to the Athenians what they had agreed to pay, on the ground that the Aeginetans had the images, how the Athenians perished who crossed over to Aegina to fetch them – all this, as Herodotus63 has described it accurately and in detail, I have no intention of relating, because the story has been well told already; but I will add that I saw the images, and sacrificed to them in the same way as it is customary to sacrifice at Eleusis."
Pausanias,Description of Greece,2,31,6,"τὸ δὲ ἱερὸν τοῦ Ἀπόλλωνος τοῦ Θεαρίουκατασκευάσαι μὲν Πιτθέα ἔφασαν, ἔστι δὲ ὧν οἶδαπαλαιότατον. ἀρχαῖος μὲν οὖν καὶ Φωκαεῦσι τοῖς ἐνἸωνίᾳ ναός ἐστιν Ἀθηνᾶς, ὃν Ἅρπαγός ποτε ὁ Μῆδοςἐνέπρησεν, ἀρχαῖος δὲ καὶ ὁ Σαμίοις ἈπόλλωνοςΠυθίου: πλὴν πολύ γε ὕστερον τοῦ παρὰ Τροιζηνίοιςἐποιήθησαν. ἄγαλμα δέ ἐστι τὸ ἐφ᾽ ἡμῶν ἀνάθημαΑὐλίσκου, τέχνη δὲ Ἕρμωνος Τροιζηνίου: τοῦ δὲἝρμωνος τούτου καὶ τὰ τῶν Διοσκούρων ξόανά ἐστι."," The sanctuary of Thearian Apollo, they told me, was set up by Pittheus; it is the oldest I know of. Now the Phocaeans, too, in Ionia have an old temple of Athena, which was once burnt by Harpagus the Persian, and the Samians also have an old one of Pythian Apollo; these, however, were built much later than the sanctuary at Troezen. The modern image was dedicated by Auliscus, and made by Hermon of Troezen. This Hermon made also the wooden images of the Dioscuri."
Pausanias,Description of Greece,2,32,5,"ἐν δὲ τῇ ἀκροπόλει τῆς Σθενιάδος καλουμένης ναόςἐστιν Ἀθηνᾶς, αὐτὸ δὲ εἰργάσατο τῆς θεοῦ τὸ ξόανονΚάλλων Αἰγινήτης: μαθητὴς δὲ ὁ Κάλλων ἦν Τεκταίουκαὶ Ἀγγελίωνος, οἳ Δηλίοις ἐποίησαν τὸ ἄγαλμα τοῦἈπόλλωνος: ὁ δὲ Ἀγγελίων καὶ Τεκταῖος παρὰ Διποίνῳκαὶ Σκύλλιδι ἐδιδάχθησαν.","On the citadel is a temple of Athena, called Sthenias. The wooden image itself of the goddess I was made by CalIon, of Aegina.66 Callon was a pupil of Tectaeus and Angelion, who made the image of Apollo for the Delians. Angelion and Tectaeus were trained in the school of Dipoenus and Scyllis."
Pausanias,Description of Greece,2,36,6,"ἀπέχει δὲ Ἀργείων τῆς πόλεως τεσσαράκοντα καὶ οὐπλείω στάδια ἡ κατὰ Λέρναν θάλασσα. κατιόντων δὲἐς Λέρναν πρῶτον μὲν καθ᾽ ὁδόν ἐστιν ὁ Ἐρασῖνος, ἐκδίδωσι δὲ ἐς τὸν Φρίξον, ὁ Φρίξος δὲ ἐς τὴνθάλασσαν τὴν μεταξὺ Τημενίου καὶ Λέρνης. ἀπὸ δὲἘρασίνου τραπεῖσιν ἐς ἀριστερὰ σταδίους ὅσον ὀκτώ, Διοσκούρων ἱερόν ἐστιν Ἀνάκτων: πεποίηται δέ σφισικατὰ ταὐτὰ καὶ ἐν τῇ πόλει τὰ ξόανα.","Distant from Argos forty stades and no more is the sea at Lerna. On the way down to Lerna the first thing on the road is the Erasinus, which empties itself into the Phrixus, and the Phrixus into the sea between Temenium and Lerna. About eight stades to the left from the Erasinus is a sanctuary of the Lords Dioscuri (Sons of Zeus). Their wooden images have been made similar to those in the city."
Pausanias,Description of Greece,2,37,2,"ταῦτα μὲν λίθου πεποιημένα, ἑτέρωθι δ᾽ ἐν ναῷΔιόνυσος Σαώτης καθήμενον ξόανον καὶ Ἀφροδίτηςἄγαλμα ἐπὶ θαλάσσῃ λίθου: ἀναθεῖναι δὲ αὐτὸ τὰςθυγατέρας λέγουσι τὰς Δαναοῦ, Δαναὸν δὲ αὐτὸν τὸἱερὸν ἐπὶ Ποντίνῳ ποιῆσαι τῆς Ἀθηνᾶς. καταστήσασθαι δὲ τῶν Λερναίων τὴν τελετὴνΦιλάμμωνά φασι. τὰ μὲν οὖν λεγόμενα ἐπὶ τοῖςδρωμένοις δῆλά ἐστιν οὐκ ὄντα ἀρχαῖα:","Both are of stone, but in another temple is a seated wooden image of Dionysus Saotes (Savior), while by the sea is a stone image of Aphrodite. They say that the daughters of Danaus dedicated it, while Danaus himself made the sanctuary of Athena by the Pontinus. The mysteries of the Lernaeans were established, they say, by Philammon. Now the words which accompany the ritual are evidently of no antiquity"
Pausanias,Description of Greece,3,10,6,"ἰοῦσι δὲ ἀπὸ τῶν Ἑρμῶν ἐστιν ὁ τόπος οὗτος ἅπαςδρυῶν πλήρης: τὸ δὲ ὄνομα τῷ χωρίῳ Σκοτίταν τὸ δὲσκότος οὐ τὸ συνεχὲς τῶν δένδρων ἐποίησεν, ἀλλὰΖεὺς ἐπίκλησιν ἔσχε Σκοτίτας, καὶ ἔστιν ἐν ἀριστερᾷτῆς ὁδοῦ δέκα μάλιστά που στάδια ἐκτραπομένοιςἱερὸν Σκοτίτα Διός. ἐπανελθόντων δὲ ἐντεῦθενπροελθοῦσιν ὀλίγον καὶ τραπεῖσιν αὖθις ἐς ἀριστερὰνἄγαλμά ἐστιν Ἡρακλέους καὶ τρόπαιον: ἀναστῆσαι δὲἐλέγετο Ἡρακλῆς ἀποκτείνας Ἱπποκόωντα καὶ τοὺςπαῖδας.","On the way from the Hermae the whole of the region is full of oak-trees. The name of the district, Scotitas (Dark), is not due to the unbroken woods but to Zeus surnamed Scotitas, and there is a sanctuary of Zeus Scotitas on the left of the road and about ten stades from it. If you go back from the sanctuary to the road, advance a little and then turn again to the left, you come to an image of Heracles and a trophy, which I was told Heracles raised after killing Hippocoon and his sons."
Pausanias,Description of Greece,3,13,5,"Πραξίλλῃ μὲν δὴ πεποιημένα ἐστὶν ὡς Εὐρώπης εἴηκαὶ Διὸς ὁ Κάρνειος καὶ αὐτὸν ἀνεθρέψατο Ἀπόλλωνκαὶ Λητώ: λέγεται δὲ καὶ ἄλλος ἐπ᾽ αὐτῷ λόγος, ἐν τῇἼδῃ τῇ Τρωικῇ κρανείας ἐν Ἀπόλλωνος ἄλσειπεφυκυίας τοὺς Ἕλληνας ἐκτεμεῖν ἐς τοῦ ἵππου τοῦδουρείου τὴν ποίησιν: μαθόντες δὲ ὀργήν σφισιν ἔχειντὸν θεὸν θυσίαις ἱλάσκονται καὶ Ἀπόλλωναὀνομάζουσι Κάρνειον ἀπὸ τῶν κρανειῶν, ὑπερθέντεςτὸ ῥῶ κατὰ δή τι ἀρχαῖον.","The poetess Praxilla represents Carneus as the son of Europa, Apollo and Leto being his nurses. There is also another account of the name; in Trojan Ida there grew in a grove of Apollo cornel-trees, which the Greeks cut down to make the Wooden Horse. Learning that the god was wroth with them they propitiated him with sacrifices and named Apollo Carneus from the cornel-tree (craneia), a custom prevalent in the olden time making them transpose the r and the a."
Pausanias,Description of Greece,3,13,9,"ξόανον δὲ ἀρχαῖον καλοῦσιν Ἀφροδίτης Ἥρας: ἐπὶδὲ θυγατρὶ γαμουμένῃ νενομίκασι τὰς μητέρας τῇ θεῷθύειν. τοῦ λόφου δὲ κατὰ τὴν ἐς δεξιὰν ὁδὸνἙτοιμοκλέους ἐστὶν εἰκών: τῷ δὲ Ἑτοιμοκλεῖ καὶ αὐτῷκαὶ Ἱπποσθένει τῷ πατρὶ πάλης εἰσὶν Ὀλυμπικαὶ νῖκαι, καὶ συναμφοτέροις μὲν μία τε καὶ δέκα, τῷ δὲἹπποσθένει μιᾷ νίκῃ τὸν υἱὸν παρελθεῖν ὑπῆρξεν.","An old wooden image they call that of Aphrodite Hera. A mother is wont to sacrifice to the goddess when a daughter is married. On the road to the right of the hill is a statue of Hetoemocles. Both Hetoemocles himself and his father Hipposthenes won Olympic victories for wrestling the two together won eleven, but Hipposthenes succeeded in beating his son by one victory."
Pausanias,Description of Greece,3,14,4,"τὸ δὲ ἱερὸν τῆς Θέτιδος κατασκευασθῆναί φασιν ἐπ᾽αἰτίᾳ τοιαύτῃ: πολεμεῖν μὲν πρὸς Μεσσηνίουςἀφεστηκότας, τὸν δὲ βασιλέα σφῶν Ἀνάξανδρονἐσβαλόντα ἐς τὴν Μεσσηνίαν λαβεῖν αἰχμαλώτουςγυναῖκας, ἐν δὲ αὐταῖς εἶναι Κλεώ, Θέτιδος δὲ αὐτὴνἱέρειαν εἶναι. ταύτην ἡ τοῦ Ἀναξάνδρου γυνὴ τὴν Κλεὼπαρὰ τοῦ Ἀναξάνδρου αἰτεῖ, καὶ τό τε ξόανον τῆςΘέτιδος ἀνεῦρεν ἔχουσαν καὶ ναὸν μετ᾽ αὐτῆςἱδρύσατο τῇ θεῷ: ἐποίει δὲ ταῦτα ἡ Λεανδρὶς κατὰ ὄψινὀνείρατος.","The sanctuary of Thetis was set up, they say, for the following reason. The Lacedaemonians were making war against the Messenians, who had revolted, and their king Anaxander, having invaded Messenia, took prisoners certain women, and among them Cleo, priestess of Thetis. This Cleo the wife of Anaxander asked for from her husband, and discovering that she had the wooden image of Thetis, she set up with her a temple for the goddess. This Leandris did because of a vision in a dream,"
Pausanias,Description of Greece,3,14,5,"τὸ μὲν δὴ ξόανον τῆς Θέτιδος ἐν ἀπορρήτῳφυλάσσουσι: Δήμητρα δὲ Χθονίαν Λακεδαιμόνιοι μὲνσέβειν φασὶ παραδόντος σφίσιν Ὀρφέως, δόξῃ δὲ ἐμῇδιὰ τὸ ἱερὸν τὸ ἐν Ἑρμιόνῃ κατέστη καὶ τούτοιςΧθονίαν νομίζειν Δήμητρα. ἔστι δὲ καὶ Σαράπιδοςνεώτατον τοῦτο Σπαρτιάταις ἱερὸν καὶ Διὸς ἐπίκλησινὈλυμπίου.","but the wooden image of Thetis is guarded in secret. The cult of Demeter Chthonia (of the Lower World) the Lacedaemonians say was handed on to them by Orpheus, but in my opinion it was because of the sanctuary in Hermione40 that the Lacedaemonians also began to worship Demeter Chthonia. The Spartans have also a sanctuary of Serapis, the newest sanctuary in the city, and one of Zeus surnamed Olympian."
