Author,Work,Book,Chapter,Line,Greek,English
Pausanias,Description of Greece,7,22,4,"τοιαύτη καὶ Αἰγυπτίοις ἑτέρα περὶ τοῦ Ἄπιδος τὸἱερὸν μαντεία καθέστηκεν: ἐν Φαραῖς δὲ καὶ ὕδωρἱερόν ἐστι τοῦ Ἑρμοῦ: Ἑρμοῦ νᾶμα μὲν τῇ πηγῇ τὸὄνομα, τοὺς δὲ ἰχθῦς οὐχ αἱροῦσιν ἐξ αὐτῆς, ἀνάθημαεἶναι τοῦ θεοῦ νομίζοντες. ἑστήκασι δὲ ἐγγύτατα τοῦἀγάλματος τετράγωνοι λίθοι τριάκοντα μάλισταἀριθμόν: τούτους σέβουσιν οἱ Φαρεῖς, ἑκάστῳ θεοῦτινὸς ὄνομα ἐπιλέγοντες. τὰ δὲ ἔτι παλαιότερα καὶ τοῖςπᾶσιν Ἕλλησι τιμὰς θεῶν ἀντὶ ἀγαλμάτων εἶχον ἀργοὶλίθοι.","There is a similar method of divination practised at the sanctuary of Apis in Egypt. At Pharae there is also a water sacred to Hermes. The name of the spring is Hermes' stream, and the fish in it are not caught, being considered sacred to the god. Quite close to the image stand square stones, about thirty in number. These the people of Pharae adore, calling each by the name of some god. At a more remote period all the Greeks alike worshipped uncarved stones instead of images of the gods."
Pausanias,Description of Greece,7,22,5,"Φαρεῦσι δὲ ὅσον πέντε σταδίους καὶ δέκα ἀπωτέρωτῆς πόλεώς ἐστιν ἄλσος Διοσκούρων. δάφναι μάλισταἐν αὐτῷ πεφύκασι, ναὸς δὲ οὐκ ἦν ἐν αὐτῷ οὐδὲἀγάλματα: κομισθῆναι δὲ οἱ ἐπιχώριοί φασιν ἐς Ῥώμηντὰ ἀγάλματα. ἐν Φαραῖς δὲ ἐν τῷ ἄλσει βωμὸς λίθωνλογάδων ἐστί. πυθέσθαι δὲ οὐκ εἶχον εἰ ὁ Φάρης ὁΦυλοδαμείας τῆς Δαναοῦ σφισιν ἢ ὁμώνυμος ἐκείνῳτις ἐγένετο οἰκιστής.","About fifteen stades from Pharae is a grove of the Dioscuri. The trees in it are chiefly laurels; I saw in it neither temple nor images, the latter, according to the natives, having been carried away to Rome. In the grove at Pharae is an altar of unshaped stones. I could not discover whether the founder of Pharae was Phares, son of Phylodameia, daughter of Danais, or someone else with the same name."
Pausanias,Description of Greece,7,22,9,"ἐν Τριτείᾳ δὲ ἔστι μὲν ἱερὸν καλουμένων Μεγίστωνθεῶν, ἀγάλματα δέ σφισι πηλοῦ πεποιημένα: τούτοιςκατὰ ἔτος ἑορτὴν ἄγουσιν, οὐδέν τι ἀλλοίως ἢ καὶ τῷΔιονύσῳ δρῶσιν Ἕλληνες. ἔστι δὲ καὶ Ἀθηνᾶς ναός, τὸδὲ ἄγαλμα λίθου τὸ ἐφ᾽ ἡμῶν: τὸ δὲ ἀρχαῖον ἐς Ῥώμην, καθὰ οἱ Τριταιεῖς λέγουσιν, ἐκομίσθη. θύειν δὲ οἱἐνταῦθα καὶ Ἄρει καὶ τῇ Τριτείᾳ νομίζουσιν."," In Triteia is a sanctuary of the gods called Almighty, and their images are made of clay. In honor of these every year they celebrate a festival, exactly the same sort of festival as the Greeks hold in honor of Dionysus. There is also a temple of Athena, and the modern image is of stone. The ancient image, as the folk of Triteia say, was carried to Rome. The people here are accustomed to sacrifice both to Ares and to Triteia."
Pausanias,Description of Greece,7,25,7,"ἐν Κερυνείᾳ δὲ ἱερόν ἐστιν Εὐμενίδων: ἱδρύσασθαιδὲ αὐτὸ Ὀρέστην λέγουσιν. ὃς δ᾽ ἂν ἐνταῦθα ἢ αἵματι ἢἄλλῳ τῳ μιάσματι ἔνοχος ἢ καὶ ἀσεβὴς ἐσέλθῃ θέλωνθεάσασθαι, αὐτίκα λέγεται δείμασιν ἐκτὸς τῶν φρενῶνγίνεσθαι: καὶ τοῦδε ἕνεκα οὐ τοῖς πᾶσιν ἡ ἔσοδος οὐδὲἐξ ἐπιδρομῆς ἐστι. τοῖς μὲν δὴ ἀγάλμασι ξύλωνεἰργασμένοις *** μέγεθός εἰσιν οὐ μεγάλοι, κατὰ δὲ τὴνἔσοδον ἐς τὸ ἱερὸν γυναικῶν εἰκόνες λίθου τέ εἰσινεἰργασμέναι καὶ ἔχουσαι τέχνης εὖ: ἐλέγοντο δὲ ὑπὸτῶν ἐπιχωρίων ἱέρειαι ταῖς Εὐμενίσιν αἱ γυναῖκεςγενέσθαι."," In Ceryneia is a sanctuary of the Eumenides, which they say was established by Orestes. Whosoever enters with the desire to see the sights, if he be guilty of bloodshed, defilement or impiety, is said at once to become insane with fright, and for this reason the right to enter is not given to all and sundry. The images made of wood . . . they are not very large in size, and at the entrance to the sanctuary are statues of women, made of stone and of artistic workmanship. The natives said that the women are portraits of the former priestesses of the "
Pausanias,Description of Greece,7,25,13,"οὐ πολὺ δὲ ἀπωτέρω Κράθιδος σῆμά τε ἐν δεξιᾷτῆς ὁδοῦ καὶ ἄνδρα εὑρήσεις ἐπὶ τῷ μνήματι ἵππῳπαρεστῶτα, ἀμυδρὰν γραφήν. ὁδὸς δὲ ἀπὸ τοῦ τάφουσταδίων ὅσον τριάκοντα ἐπὶ τὸν καλούμενον Γαῖον: Γῆς δὲ ἱερόν ἐστιν ὁ Γαῖος ἐπίκλησιν Εὐρυστέρνου, ξόανον δὲ τοῖς μάλιστα ὁμοίως ἐστὶν ἀρχαῖον. γυνὴ δὲἡ ἀεὶ τὴν ἱερωσύνην λαμβάνουσα ἁγιστεύει μὲν τὸ ἀπὸτούτου, οὐ μὴν οὐδὲ τὰ πρότερα ἔσται πλέον ἢ ἑνὸςἀνδρὸς ἐς πεῖραν ἀφιγμένη. πίνουσαι δὲ αἷμα ταύρουδοκιμάζονται: ἣ δ᾽ ἂν αὐτῶν τύχῃ μὴ ἀληθεύουσα, αὐτίκα ἐκ τούτου τὴν δίκην ἔσχεν. ἢν δὲ ὑπὲρ τῆςἱερωσύνης ἀφίκωνται γυναῖκες ἐς ἀμφισβήτησινπλέονες, ἡ τῷ κλήρῳ λαχοῦσα προτετίμηται.","At no great distance from the Crathis you will find a tomb on the right of the road, and on the tombstone a man standing by the side of a horse; the colors of the painting have faded. From the grave it is a journey of about thirty stades to what is called the Gaeus, a sanctuary of Earth surnamed Broad-bosomed, whose wooden image is one of the very oldest. The woman who from time to time is priestess henceforth remains chaste, and before her election must not have had intercourse with more than one man. The test applied is drinking bull's blood. Any woman who may chance not to speak the truth is immediately punished as a result of this test. If several women compete for the priesthood, lots are cast for the honor."
Pausanias,Description of Greece,7,27,2,"κατὰ δὲ τὴν ὁδὸν ἐς αὐτὴν τὴν πόλιν ἐστὶν Ἀθηνᾶςλίθου μὲν ἐπιχωρίου ναός, ἐλέφαντος δὲ τὸ ἄγαλμακαὶ χρυσοῦ: Φειδίαν δὲ εἶναι τὸν εἰργασμένον φασὶπρότερον ἔτι ἢ ἐν τῇ ἀκροπόλει τε αὐτὸν τῇ Ἀθηναίωνκαὶ ἐν Πλαταιαῖς ποιῆσαι τῆς Ἀθηνᾶς τὰ ἀγάλματα. λέγουσι δὲ οἱ Πελληνεῖς καὶ ἄδυτον τῆς Ἀθηνᾶςκαθήκειν ἐς βάθος τῆς γῆς, εἶναι δὲ τὸ ἄδυτον τοῦτοὑπὸ τοῦ ἀγάλματος τῷ βάθρῳ, καὶ τὸν ἀέρα ἐκ τοῦἀδύτου νότιόν τε εἶναι καὶ δι᾽ αὐτὸ τῷ ἐλέφαντιἐπιτήδειον.","On the way to the city, close up to it, is a temple of Athena, built of local stone, but the image is of ivory and gold. They say that Pheidias made it before he made the images of Athena on the Athenian acropolis and at Plataea. The people of Pellene also say that a shrine of Athena sinks deep into the ground, that this shrine is under the pedestal of the image, and that the air from the shrine is damp, and consequently good for the ivory."
Pausanias,Description of Greece,7,27,5,"γυμνάσιον δὲ ἀρχαῖον ἐς ἐφήβων μάλιστα ἀνεῖταιμελέτην: οὐδὲ ἐς τὴν πολιτείαν ἐγγραφῆναι πρότερονκαθέστηκεν οὐδενὶ πρὶν ἂν ἐφηβεύσωσιν. ἐνταῦθαἀνὴρ Πελληνεὺς ἕστηκε Πρόμαχος ὁ Δρύωνος, ἀνελόμενος παγκρατίου νίκας, τὴν μὲν Ὀλυμπίασι, τρεῖς δ᾽ Ἰσθμίων καὶ Νεμέᾳ δύο: καὶ αὐτοῦ καὶ εἰκόναςποιήσαντες οἱ Πελληνεῖς τὴν μὲν ἐς Ὀλυμπίανἀνέθεσαν, τὴν δὲ ἐν τῷ γυμνασίῳ, λίθου ταύτην καὶ οὐχαλκοῦ.","There is an old gymnasium chiefly given up to the exercises of the youths. No one may be enrolled on the register of citizens before he has been on the register of youths. Here stands a man of Pellene called Promachus, the son of Dryon, who won prizes in the pancratium, one at Olympia, three at the Isthmus and two at Nemea. The Pellenians made two statues of him, dedicating one at Olympia and one in the gymnasium; the latter is of stone, not bronze."
Pausanias,Description of Greece,8,4,9,"ταύτῃ τῇ Αὔγῃ τῷ Ἑκαταίου λόγῳ συνεγίνετοἩρακλῆς, ὁπότε ἀφίκοιτο ἐς Τεγέαν: τέλος δὲ καὶἐφωράθη τετοκυῖα ἐκ τοῦ Ἡρακλέους, καὶ αὐτὴν ὁἌλεος ἐσθέμενος ὁμοῦ τῷ παιδὶ ἐς λάρνακα ἀφίησενἐς θάλασσαν, καὶ ἡ μὲν ἀφίκετο ἐς Τεύθρανταδυνάστην ἄνδρα ἐν Καΐκου πεδίῳ καὶ συνῴκησενἐρασθέντι τῷ Τεύθραντι: καὶ νῦν ἔστι μὲν Αὔγηςμνῆμα ἐν Περγάμῳ τῇ ὑπὲρ τοῦ Καΐκου, γῆς χῶμαλίθου περιεχόμενον κρηπῖδι, ἔστι δὲ ἐν τῷ μνήματιἐπίθημα χαλκοῦ πεποιημένον, γυνὴ γυμνή.","Hecataeus says that this Auge used to have intercourse with Heracles when he came to Tegea. At last it was discovered that she had borne a child to Heracles, and Aleus, putting her with her infant son in a chest, sent them out to sea. She came to Teuthras, lord of the plain of the Caicus, who fell in love with her and married her. The tomb of Auge still exists at Pergamus above the Calcus; it is a mound of earth surrounded by a basement of stone and surmounted by a figure of a naked woman in bronze."
Pausanias,Description of Greece,8,8,8," ἐς μὲν δὴ μηχανημάτων ἐμβολὴν ἀσφάλειαν ἡπλίνθος παρέχεται μᾶλλον ἢ ὁπόσα λίθου πεποιημέναἐστίν: οἱ μὲν γὰρ κατάγνυνταί τε καὶ ἐκπηδῶσιν ἐκ τῶνἁρμονιῶν, ἡ δὲ πλίνθος ἐκ μηχανημάτων μὲν οὐχὁμοίως πονεῖ, διαλύεται δὲ ὑπὸ τοῦ ὕδατος οὐχ ἧσσον ἢὑπὸ τοῦ ἡλίου κηρός.","Now against the blows of engines brick brings greater security than fortifications built of stone. For stones break and are dislodged from their fittings; brick, however, does not suffer so much from engines, but it crumbles under the action of water just as wax is melted by the sun."
Pausanias,Description of Greece,8,9,8,"τούτων ἕνεκα ὁ βασιλεὺς κατεστήσατο αὐτῷ καὶ ἐνΜαντινείᾳ τιμάς, καὶ τελετή τε κατὰ ἔτος ἕκαστον καὶἀγών ἐστιν αὐτῷ διὰ ἔτους πέμπτου. οἶκος δέ ἐστιν ἐντῷ γυμνασίῳ Μαντινεῦσιν ἀγάλματα ἔχων Ἀντίνουκαὶ ἐς τἄλλα θέας ἄξιος λίθων ἕνεκα οἷς κεκόσμηταικαὶ ἀπιδόντι ἐς τὰς γραφάς: αἱ δὲ Ἀντίνου εἰσὶν αἱπολλαί, Διονύσῳ μάλιστα εἰκασμέναι. καὶ δὴ καὶ τῆς ἐνΚεραμεικῷ γραφῆς, ἣ τὸ ἔργον εἶχε τὸ Ἀθηναίων ἐνΜαντινείᾳ, καὶ ταύτης αὐτόθι ἐστὶ μίμημα.","For this reason the Emperor established his worship in Mantineia also; mystic rites are celebrated in his honor each year, and games every four years. There is a building in the gymnasium of Mantineia containing statues of Antinous, and remarkable for the stones with which it is adorned, and especially so for its pictures. Most of them are portraits of Antinous, who is made to look just like Dionysus. There is also a copy here of the painting in the Cerameicus which represented the engagement of the Athenians at Mantineia."
Pausanias,Description of Greece,8,10,5,"πέραν δὲ τοῦ ἱεροῦ τοῦ Ποσειδῶνος τρόπαιόν ἐστιλίθου πεποιημένον ἀπὸ Λακεδαιμονίων καὶ Ἄγιδος: λέγεται δὲ καὶ ὁ τρόπος τῆς μάχης. τὸ μὲν δεξιὸν εἶχονοἱ Μαντινεῖς αὐτοί, στρατιάν τε ἀπὸ πάσης ἡλικίας καὶστρατηγὸν παρεχόμενοι Ποδάρην ἀπόγονον τρίτονΠοδάρου τοῦ Θηβαίοις ἐναντία ἀγωνισαμένου, παρῆνδέ σφισι καὶ μάντις Ἠλεῖος Θρασύβουλος Αἰνέου τῶνἸαμιδῶν—οὗτος ὁ ἀνὴρ νίκην τε τοῖς Μαντινεῦσιπροηγόρευσε καὶ αὐτός σφισι τοῦ ἔργου μετέσχεν—:","Beyond the sanctuary of Poseidon is a trophy made of stone commemorating the victory over the Lacedaemonians under Agis. The course of the battle was, it is said, after this wise. The right wing was held by the Mantineans themselves, who put into the field all of military age under the command of Podares, the grandson of the Podares who fought against the Thebans. They had with them also the Elean seer Thrasybulus, the son of Aeneas, one of the Iamids. This man foretold a victory for the Mantineans and took a personal part in the fighting."
Pausanias,Description of Greece,8,11,4,"χωρίον δὲ ὀνομαζόμενον Φοίζων περὶ εἴκοσί πουσταδίους τῶν τάφων ἐστὶν ἀπωτέρω τούτων: ὁ δὲΦοίζων μνῆμά ἐστι λίθου περιεχόμενον κρηπῖδι, ἀνέχον δὲ οὐ πολὺ ὑπὲρ τῆς γῆς. κατὰ τοῦτο ἥ τε ὁδὸςμάλιστα στενὴ γίνεται καὶ τὸ μνῆμα Ἀρηιθόουλέγουσιν εἶναι, Κορυνήτου διὰ τὸ ὅπλονἐπονομασθέντος.","A Place called Phoezon is about twenty stades distant from these graves. Phoezon is a tomb of stone surrounded with a basement, raised only a little above the ground. At this point the road becomes very narrow, and here, they say, is the tomb of Areithous, surnamed Corynetes (Clubman) because of his weapon."
Pausanias,Description of Greece,8,13,2,"Ὀρχομενίοις δὲ ἡ προτέρα πόλις ἐπὶ ὄρους ἦν ἄκρᾳ τῇκορυφῇ, καὶ ἀγορᾶς τε καὶ τειχῶν ἐρείπια λείπεται: τὴνδὲ ἐφ᾽ ἡμῶν πόλιν ὑπὸ τὸν περίβολον οἰκοῦσι τοῦἀρχαίου τείχους. θέας δὲ αὐτόθι ἄξια πηγή τε, ἀφ᾽ ἧςὑδρεύονται, καὶ Ποσειδῶνός ἐστι καὶ Ἀφροδίτης ἱερά, λίθου δὲ τὰ ἀγάλματα. πρὸς δὲ τῇ πόλει ξόανόν ἐστινἈρτέμιδος: ἵδρυται δὲ ἐν κέδρῳ μεγάλῃ, καὶ τὴν θεὸνὀνομάζουσιν ἀπὸ τῆς κέδρου Κεδρεᾶτιν.","The former city of Orchomenus was on the peak of a mountain, and there still remain ruins of a market-place and of walls. The modern, inhabited city lies under the circuit of the old wall. Worth seeing here is a spring, from which they draw water, and there are sanctuaries of Poseidon and of Aphrodite, the images being of stone. Near the city is a wooden image of Artemis. It is set in a large cedar tree, and after the tree they call the goddess the Lady of the Cedar."
Pausanias,Description of Greece,8,13,3,"σωροὶ δὲ ὑπὸ τὴν πόλιν λίθων εἰσὶ διεστηκότες ἀπὸἀλλήλων, ἐπενήθησαν δὲ ἐν πολέμῳ πεσοῦσινἀνδράσιν. οἷς τισι δὲ Πελοποννησίων ἐπολέμησαν ἢτῶν ἄλλων ἢ Ἀρκάδων αὐτῶν, οὔτε ἐπιγράμματα ἐπὶτοῖς τάφοις ἐσήμαινεν οὔτε οἱ Ὀρχομένιοιμνημονεύουσιν.","The former city of Orchomenus was on the peak of a mountain, and there still remain ruins of a market-place and of walls. The modern, inhabited city lies under the circuit of the old wall. Worth seeing here is a spring, from which they draw water, and there are sanctuaries of Poseidon and of Aphrodite, the images being of stone. Near the city is a wooden image of Artemis. It is set in a large cedar tree, and after the tree they call the goddess the Lady of the Cedar."
Pausanias,Description of Greece,8,14,10,"Ἰφικλεῖ μὲν δὴ καὶ ἐς τόδε ἔτι ἐναγίζουσιν ὡς ἥρωι, θεῶν δὲ τιμῶσιν Ἑρμῆν Φενεᾶται μάλιστα καὶ ἀγῶναἄγουσιν Ἕρμαια, καὶ ναός ἐστιν Ἑρμοῦ σφισι καὶἄγαλμα λίθου: τοῦτο ἐποίησεν ἀνὴρ Ἀθηναῖος ΕὔχειρΕὐβουλίδου. ὄπισθεν δέ ἐστι τοῦ ναοῦ τάφος Μυρτίλου. τοῦτον Ἑρμοῦ παῖδα εἶναι τὸν Μυρτίλον λέγουσινἝλληνες, ἡνιοχεῖν δὲ αὐτὸν Οἰνομάῳ: καὶ ὁπότεἀφίκοιτό τις μνώμενος τοῦ Οἰνομάου τὴν θυγατέρα, ὁμὲν ἠπείγετο ὁ Μυρτίλος σὺν τέχνῃ τοῦ Οἰνομάου τὰςἵππους, ὁ δὲ ἐν τῷ δρόμῳ τὸν μνηστῆρα, ὁπότε ἐγγὺςγένοιτο, κατηκόντιζεν.","They still sacrifice to Iphicles as to a hero, and of the gods the people of Pheneus worship most Hermes, in whose honor they celebrate the games called Hermaea; they have also a temple of Hermes, and a stone image, made by an Athenian, Eucheir the son of Eubulides. Behind the temple is the grave of Myrtilus. The Greeks say that he was the son of Hermes, and that he served as charioteer to Oenomaus. Whenever a man arrived to woo the daughter of Oenomaus, Myrtilus craftily drove on the mares, while Oenomaus on the course shot down the wooer when he came near."
Pausanias,Description of Greece,8,15,1,"Φενεάταις δὲ καὶ Δήμητρός ἐστιν ἱερὸν ἐπίκλησινἘλευσινίας, καὶ ἄγουσι τῇ θεῷ τελετήν, τὰ Ἐλευσῖνιδρώμενα καὶ παρὰ σφίσι τὰ αὐτὰ φάσκοντεςκαθεστηκέναι: ἀφικέσθαι γὰρ αὐτοῖς Ναὸν κατὰμάντευμα ἐκ Δελφῶν, τρίτον δὲ ἀπόγονον Εὐμόλπουτοῦτον εἶναι τὸν Ναόν. παρὰ δὲ τῆς Ἐλευσινίας τὸἱερὸν πεποίηται Πέτρωμα καλούμενον, λίθοι δύοἡρμοσμένοι πρὸς ἀλλήλους μεγάλοι.","The people of Pheneus have also a sanctuary of Demeter, surnamed Eleusinian, and they perform a ritual to the goddess, saying that the ceremonies at Eleusis are the same as those established among themselves. For Naus, they assert, came to them because of an oracle from Delphi, being a grandson of Eumolpus. Beside the sanctuary of the Eleusinian has been set up Petroma, as it is called, consisting of two large stones fitted one to the other."
Pausanias,Description of Greece,8,15,2,"ἄγοντες δὲ παρὰ ἔτος ἥντινα τελετὴν μείζοναὀνομάζουσι, τοὺς λίθους τούτους τηνικαῦτα ἀνοίγουσι: λαβόντες δὲ γράμματα ἐξ αὐτῶν ἔχοντα ἐς τὴντελετὴν καὶ ἀναγνόντες ἐς ἐπήκοον τῶν μυστῶν, κατέθεντο ἐν νυκτὶ αὖθις τῇ αὐτῇ. Φενεατῶν δὲ οἶδατοὺς πολλοὺς καὶ ὀμνύντας ὑπὲρ μεγίστων τῷΠετρώματι.","When every other year they celebrate what they call the Greater Rites, they open these stones. They take from out them writings that refer to the rites, read them in the hearing of the initiated, and return them on the same night. Most Pheneatians, too, I know, take an oath by the Petroma in the most important affairs."
Pausanias,Description of Greece,8,16,3,"τὸν δὲ τοῦ Αἰπύτου τάφον σπουδῇ μάλισταἐθεασάμην, ὅτι ἐν τοῖς ἐς τοὺς Ἀρκάδας ἔπεσιν ἔσχενὍμηρος λόγον τοῦ: Αἰπύτου μνήματος. ἔστι μὲν οὖνγῆς χῶμα οὐ μέγα, λίθου κρηπῖδι ἐν κύκλῳπεριεχόμενον: Ὁμήρῳ δὲ— οὐ γὰρ εἶδενἀξιολογώτερον μνῆμα—εἰκότως παρέξειν ἔμελλεθαῦμα, ἐπεὶ καὶ Ἡφαίστου τὸν χορὸν ἐπὶ τῇ Ἀχιλλέωςἀσπίδι εἰργασμένον εἰκάζει χορῷ Δαιδάλου ποιηθέντι, σοφώτερα οὐ θεασάμενος.","The grave of Aepytus I was especially anxious to see, because Homer27 in his verses about the Arcadians makes mention of the tomb of Aepytus. It is a mound of earth of no great size, surrounded by a circular base of stone. Homer naturally was bound to admire it, as he had never seen a more noteworthy tomb, just as he compares the dance worked by Hephaestus on the shield of Achilles to a dance made by Daedalus, because he had never seen more clever workmanship."
Pausanias,Description of Greece,8,16,5,"Ἑβραίοις δὲ Ἑλένης γυναικὸς ἐπιχωρίας τάφοςἐστὶν ἐν πόλει Σολύμοις, ἣν ἐς ἔδαφος κατέβαλεν ὁῬωμαίων βασιλεύς. μεμηχάνηται δὲ ἐν τῷ τάφῳ τὴνθύραν, ὁμοίως παντὶ οὖσαν τῷ τάφῳ λιθίνην, μὴπρότερον ἀνοίγεσθαι, πρὶν ἂν ἡμέραν τε ἀεὶ καὶ ὥραντὸ ἔτος ἐπαγάγῃ τὴν αὐτήν: τότε δὲ ὑπὸ μόνου τοῦμηχανήματος ἀνοιχθεῖσα καὶ οὐ πολὺ ἐπισχοῦσασυνεκλείσθη δι᾽ ἑαυτῆς. τοῦτον μὲν δὴ οὕτω, τὸν δὲἄλλον χρόνον ἀνοῖξαι πειρώμενος ἀνοίξαις μὲν οὐκἄν, κατάξεις δὲ αὐτὴν πρότερον βιαζόμενος.","The Hebrews have a grave, that of Helen, a native woman, in the city of Jerusalem, which the Roman Emperor razed to the ground. There is a contrivance in the grave whereby the door, which like all the grave is of stone, does not open until the year brings back the same day and the same hour. Then the mechanism, unaided, opens the door, which, after a short interval, shuts itself. This happens at that time, but should you at any other try to open the door you cannot do so; force will not open it, but only break it down."
Pausanias,Description of Greece,8,18,5,"ὕαλος μέν γε καὶ κρύσταλλος καὶ μόρρια καὶ ὅσαἐστὶν ἀνθρώποις ἄλλα λίθου ποιούμενα καὶ τῶνσκευῶν τὰ κεραμεᾶ, τὰ μὲν ὑπὸ τῆς Στυγὸς τοῦ ὕδατοςῥήγνυται: κεράτινα δὲ καὶ ὀστέινα σίδηρός τε καὶχαλκός, ἔτι δὲ μόλιβδός τε καὶ κασσίτερος καὶ ἄργυροςκαὶ τὸ ἤλεκτρον ὑπὸ τούτου σήπεται τοῦ ὕδατος. τὸ δὲαὐτὸ ἐν μετάλλοις τοῖς πᾶσι καὶ ὁ χρυσὸς πέπονθε: καίτοι γε καθαρεύειν γε τὸν χρυσὸν ἀπὸ τοῦ ἰοῦ ἥ τεποιήτρια μάρτυς ἐστὶν ἡ Λεσβία καὶ αὐτὸς ὁ χρυσὸςἐπιδείκνυσιν."," For glass, crystal, murrhine vessels, other articles men make of stone, and pottery, are all broken by the water of the Styx, while things of horn or of bone, with iron, bronze, lead, tin, silver and electrum, are all corroded by this water. Gold too suffers just like all the other metals, and yet gold is immune to rust, as the Lesbian poetess bears witness and is shown by the metal itself."
Pausanias,Description of Greece,8,18,6,"ἔδωκε δὲ ἄρα ὁ θεὸς τοῖς μάλιστα ἀπερριμμένοιςκρατεῖν τῶν ὑπερηρκότων τῇ δόξῃ. τοῦτο μὲν γὰρ τὰμάργαρα ἀπόλλυσθαι πέφυκεν ὑπὸ τοῦ ὄξους, τοῦτοδὲ τὸν ἀδάμαντα λίθων ὄντα ἰσχυρότατον τοῦ τράγουκατατήκει τὸ αἷμα: καὶ δὴ καὶ τὸ ὕδωρ οὐ δύναται τῆςΣτυγὸς ὁπλὴν ἵππου βιάσασθαι μόνην, ἀλλὰ ἐμβληθὲνκατέχεταί τε ὑπ᾽ αὐτῆς καὶ οὐ διεργάζεται τὴν ὁπλήν. εἰ δὲ καὶ Ἀλεξάνδρου τοῦ Φιλίππου συνέβη τὴντελευτὴν διὰ τοῦ φαρμάκου γενέσθαι τούτου, σαφῶςμὲν οὐκ οἶδα, λεγόμενον δὲ οἶδα.","So heaven has assigned to the most lowly things the mastery over things far more esteemed than they. For pearls are dissolved by vinegar, while diamonds, the hardest of stones, are melted by the blood of the he-goat. The only thing that can resist the water of the Styx is a horse's hoof. When poured into it the water is retained, and does not break up the hoof. Whether Alexander, the son of Philip, met his end by this poison I do not know for certain, but I do know that there is a story to this effect."
Pausanias,Description of Greece,8,24,12,"Ψωφιδίοις δὲ καὶ παρὰ τῷ Ἐρυμάνθῳ ναός ἐστινἘρυμάνθου καὶ ἄγαλμα. ποιεῖται δὲ πλὴν τοῦΑἰγυπτίου Νείλου ποταμοῖς τοῖς ἄλλοις λίθου λευκοῦτὰ ἀγάλματα: τῷ Νείλῳ δέ, ἅτε διὰ τῆς Αἰθιόπωνκατιόντι ἐς θάλασσαν, μέλανος λίθου τὰ ἀγάλματαἐργάζεσθαι νομίζουσιν.","The people of Psophis have also by the side of the Erymanthus a temple and image of Erymanthus. The images of all rivers except the Nile in Egypt are made of white marble; but the images of the Nile, became it descends to the sea through Aethiopia, they are accustomed to make of black stone."
Pausanias,Description of Greece,8,25,3,"τὸ δὲ ἱερὸν τοῦτο ἔστι μὲν Θελπουσίων ἐν ὅροις: ἀγάλματα δὲ ἐν αὐτῷ, ποδῶν ἑπτὰ οὐκ ἀποδέονἕκαστον, Δήμητρός ἐστι καὶ ἡ παῖς καὶ ὁ Διόνυσος, τὰπάντα ὁμοίως λίθου. μετὰ δὲ τῆς Ἐλευσινίας τὸ ἱερὸνκαὶ Θέλπουσαν τὴν πόλιν ὁ Λάδων παρέξεισιν ἐνἀριστερᾷ, κειμένην μὲν ἐπὶ λόφου μεγάλου, τὰ πλείωδὲ ἐφ᾽ ἡμῶν ἔρημον, ὥστε καὶ τὴν ἀγορὰν ἐπὶ τῷπέρατι οὖσάν φασιν ἐν τῷ μεσαιτάτῳ ποιηθῆναι τὸ ἐξἀρχῆς. ἔστι δὲ ἐν Θελπούσῃ ναὸς Ἀσκληπιοῦ καὶ θεῶνἱερὸν τῶν δώδεκα:","This sanctuary is on the borders of Thelpusa. In it are images, each no less than seven feet high, of Demeter, her daughter, and Dionysus, all alike of stone. After the sanctuary of the Eleusinian goddess the Ladon flows by the city Thelpusa on the left, situated on a high hill, in modern times so deserted that the market-place, which is at the extremity of it, was originally, they say, right in the very middle of it. Thelpusa has a temple of Asclepius and a sanctuary of the twelve gods; the greater part of this, I found, lay level with the ground."
Pausanias,Description of Greece,8,30,2,"διαιροῦντος δὲ τὴν Μεγάλην πόλιν τοῦ ποταμοῦ τοῦἙλισσόντος, καθὰ δὴ καὶ Κνίδον καὶ Μιτυλήνην δίχα οἱεὔριποι νέμουσιν, ἐν μέρει τῷ πρὸς ἄρκτους, δεξιῷ δὲκατὰ τὸ μετέωρον τοῦ ποταμοῦ, πεποίηταί σφισινἀγορά. περίβολος δέ ἐστιν ἐν ταύτῃ λίθων καὶ ἱερὸνΛυκαίου Διός, ἔσοδος δὲ ἐς αὐτὸ οὐκ ἔστι: τὰ γὰρ ἐντόςἐστι δὴ σύνοπτα, βωμοί τέ εἰσι τοῦ θεοῦ καὶ τράπεζαιδύο καὶ ἀετοὶ ταῖς τραπέζαις ἴσοι καὶ ἄγαλμα Πανὸςλίθου πεποιημένον:","The river Helisson divides Megalopolis just as Cnidus and Mitylene are cut in two by their straits, and in the north section, on the right as one looks down the river, the townsfolk have made their market-place. In it is an enclosure of stones and a sanctuary of Lycaean Zeus, with no entrance into it. The things inside, however, can be seen – altars of the god, two tables, two eagles, and an image of Pan made of stone."
